"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2019,"Persons","75 to 79","E92000001","England","C83","Non-follicular lymphoma",163,"Age-specific",8.4,7.2,9.8,""
2019,"Persons","50 to 54","E92000001","England","C84","Mature T/NK-cell lymphomas",13,"Age-specific",0.3,0.2,0.6,""
2019,"Persons","55 to 59","E92000001","England","C84","Mature T/NK-cell lymphomas",21,"Age-specific",0.6,0.4,0.9,""
2019,"Persons","60 to 64","E92000001","England","C84","Mature T/NK-cell lymphomas",27,"Age-specific",0.9,0.6,1.3,""
2019,"Persons","65 to 69","E92000001","England","C84","Mature T/NK-cell lymphomas",34,"Age-specific",1.2,0.8,1.7,""
2019,"Persons","70 to 74","E92000001","England","C84","Mature T/NK-cell lymphomas",57,"Age-specific",2.1,1.6,2.7,""
2019,"Persons","75 to 79","E92000001","England","C84","Mature T/NK-cell lymphomas",43,"Age-specific",2.2,1.6,3,""
2019,"Persons","50 to 54","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",56,"Age-specific",1.4,1.1,1.9,""
2019,"Persons","55 to 59","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",79,"Age-specific",2.2,1.7,2.7,""
2019,"Persons","60 to 64","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",131,"Age-specific",4.2,3.5,5,""
2019,"Persons","65 to 69","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",207,"Age-specific",7.4,6.4,8.5,""
2019,"Persons","70 to 74","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",332,"Age-specific",11.9,10.7,13.3,""
2019,"Persons","75 to 79","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",404,"Age-specific",20.8,18.8,22.9,""
2019,"Persons","50 to 54","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","65 to 69","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",3,"Age-specific",0.1,0,0.3,""
2019,"Persons","70 to 74","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",7,"Age-specific",0.3,0.1,0.5,""
2019,"Persons","75 to 79","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","50 to 54","E92000001","England","C88","Malignant immunoproliferative diseases",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C88","Malignant immunoproliferative diseases",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C88","Malignant immunoproliferative diseases",3,"Age-specific",0.1,0,0.3,""
2019,"Persons","65 to 69","E92000001","England","C88","Malignant immunoproliferative diseases",6,"Age-specific",0.2,0.1,0.5,""
2019,"Persons","70 to 74","E92000001","England","C88","Malignant immunoproliferative diseases",9,"Age-specific",0.3,0.1,0.6,""
2019,"Persons","75 to 79","E92000001","England","C88","Malignant immunoproliferative diseases",11,"Age-specific",0.6,0.3,1,""
2019,"Persons","50 to 54","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",62,"Age-specific",1.6,1.2,2,""
2019,"Persons","55 to 59","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",100,"Age-specific",2.7,2.2,3.3,""
2019,"Persons","60 to 64","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",165,"Age-specific",5.3,4.5,6.2,""
2019,"Persons","65 to 69","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",241,"Age-specific",8.6,7.6,9.8,""
2019,"Persons","70 to 74","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",407,"Age-specific",14.6,13.3,16.1,""
2019,"Persons","75 to 79","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",466,"Age-specific",24,21.9,26.3,""
2019,"Persons","50 to 54","E92000001","England","C91","Lymphoid leukaemia",19,"Age-specific",0.5,0.3,0.8,""
2019,"Persons","55 to 59","E92000001","England","C91","Lymphoid leukaemia",34,"Age-specific",0.9,0.6,1.3,""
2019,"Persons","60 to 64","E92000001","England","C91","Lymphoid leukaemia",38,"Age-specific",1.2,0.9,1.7,""
2019,"Persons","65 to 69","E92000001","England","C91","Lymphoid leukaemia",58,"Age-specific",2.1,1.6,2.7,""
2019,"Persons","70 to 74","E92000001","England","C91","Lymphoid leukaemia",127,"Age-specific",4.6,3.8,5.4,""
2019,"Persons","75 to 79","E92000001","England","C91","Lymphoid leukaemia",155,"Age-specific",8,6.8,9.3,""
2019,"Persons","50 to 54","E92000001","England","C91-C95","Leukaemia",91,"Age-specific",2.3,1.9,2.9,""
2019,"Persons","55 to 59","E92000001","England","C91-C95","Leukaemia",162,"Age-specific",4.4,3.8,5.1,""
2019,"Persons","60 to 64","E92000001","England","C91-C95","Leukaemia",196,"Age-specific",6.3,5.4,7.2,""
2019,"Persons","65 to 69","E92000001","England","C91-C95","Leukaemia",340,"Age-specific",12.2,10.9,13.5,""
2019,"Persons","70 to 74","E92000001","England","C91-C95","Leukaemia",610,"Age-specific",21.9,20.2,23.8,""
2019,"Persons","75 to 79","E92000001","England","C91-C95","Leukaemia",705,"Age-specific",36.3,33.7,39.1,""
2019,"Persons","50 to 54","E92000001","England","C92","Myeloid leukaemia",69,"Age-specific",1.8,1.4,2.2,""
2019,"Persons","55 to 59","E92000001","England","C92","Myeloid leukaemia",116,"Age-specific",3.2,2.6,3.8,""
2019,"Persons","60 to 64","E92000001","England","C92","Myeloid leukaemia",144,"Age-specific",4.6,3.9,5.4,""
2019,"Persons","65 to 69","E92000001","England","C92","Myeloid leukaemia",246,"Age-specific",8.8,7.7,10,""
2019,"Persons","70 to 74","E92000001","England","C92","Myeloid leukaemia",424,"Age-specific",15.3,13.8,16.8,""
2019,"Persons","75 to 79","E92000001","England","C92","Myeloid leukaemia",454,"Age-specific",23.4,21.3,25.6,""
2019,"Persons","50 to 54","E92000001","England","C93","Monocytic leukaemia",3,"Age-specific",0.1,0,0.2,""
2019,"Persons","55 to 59","E92000001","England","C93","Monocytic leukaemia",8,"Age-specific",0.2,0.1,0.4,""
2019,"Persons","60 to 64","E92000001","England","C93","Monocytic leukaemia",9,"Age-specific",0.3,0.1,0.5,""
2019,"Persons","65 to 69","E92000001","England","C93","Monocytic leukaemia",24,"Age-specific",0.9,0.5,1.3,""
2019,"Persons","70 to 74","E92000001","England","C93","Monocytic leukaemia",40,"Age-specific",1.4,1,2,""
2019,"Persons","75 to 79","E92000001","England","C93","Monocytic leukaemia",59,"Age-specific",3,2.3,3.9,""
2019,"Persons","50 to 54","E92000001","England","C94","Other leukaemias of specified cell type",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C94","Other leukaemias of specified cell type",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C94","Other leukaemias of specified cell type",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","65 to 69","E92000001","England","C94","Other leukaemias of specified cell type",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","70 to 74","E92000001","England","C94","Other leukaemias of specified cell type",1,"Age-specific",NA,NA,NA,"s"
2019,"Persons","75 to 79","E92000001","England","C94","Other leukaemias of specified cell type",5,"Age-specific",0.3,0.1,0.6,""
2019,"Persons","50 to 54","E92000001","England","C95","Leukaemia of unspecified cell type",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C95","Leukaemia of unspecified cell type",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C95","Leukaemia of unspecified cell type",4,"Age-specific",0.1,0,0.3,""
2019,"Persons","65 to 69","E92000001","England","C95","Leukaemia of unspecified cell type",10,"Age-specific",0.4,0.2,0.7,""
2019,"Persons","70 to 74","E92000001","England","C95","Leukaemia of unspecified cell type",18,"Age-specific",0.6,0.4,1,""
2019,"Persons","75 to 79","E92000001","England","C95","Leukaemia of unspecified cell type",32,"Age-specific",1.6,1.1,2.3,""
2019,"Persons","50 to 54","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",2,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",3,"Age-specific",0.1,0,0.3,""
2019,"Persons","65 to 69","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",3,"Age-specific",0.1,0,0.3,""
2019,"Persons","70 to 74","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",8,"Age-specific",0.3,0.1,0.6,""
2019,"Persons","75 to 79","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",6,"Age-specific",0.3,0.1,0.7,""
2019,"Persons","50 to 54","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","55 to 59","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","60 to 64","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","65 to 69","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","70 to 74","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Age-specific",NA,NA,NA,"s"
2019,"Persons","75 to 79","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Age-specific",NA,NA,NA,"s"
2020,"Persons","50 to 54","E92000001","England","C00","Malignant neoplasm of lip",0,"Age-specific",NA,NA,NA,"s"
2020,"Persons","55 to 59","E92000001","England","C00","Malignant neoplasm of lip",1,"Age-specific",NA,NA,NA,"s"
2020,"Persons","60 to 64","E92000001","England","C00","Malignant neoplasm of lip",0,"Age-specific",NA,NA,NA,"s"
2020,"Persons","65 to 69","E92000001","England","C00","Malignant neoplasm of lip",0,"Age-specific",NA,NA,NA,"s"
2020,"Persons","70 to 74","E92000001","England","C00","Malignant neoplasm of lip",0,"Age-specific",NA,NA,NA,"s"
2020,"Persons","75 to 79","E92000001","England","C00","Malignant neoplasm of lip",1,"Age-specific",NA,NA,NA,"s"
2020,"Persons","50 to 54","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",153,"Age-specific",3.9,3.3,4.6,""
2020,"Persons","55 to 59","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",288,"Age-specific",7.7,6.8,8.6,""
2020,"Persons","60 to 64","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",333,"Age-specific",10.4,9.3,11.6,""
2020,"Persons","65 to 69","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",370,"Age-specific",13.3,12,14.7,""
2020,"Persons","70 to 74","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",438,"Age-specific",15.6,14.1,17.1,""
2020,"Persons","75 to 79","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",333,"Age-specific",16.6,14.8,18.4,""
2020,"Persons","50 to 54","E92000001","England","C00-C97","All malignant cancers",4346,"Age-specific",112.1,108.8,115.5,""
2020,"Persons","55 to 59","E92000001","England","C00-C97","All malignant cancers",7004,"Age-specific",186.2,181.9,190.6,""
2020,"Persons","60 to 64","E92000001","England","C00-C97","All malignant cancers",10038,"Age-specific",314,307.9,320.2,""
2020,"Persons","65 to 69","E92000001","England","C00-C97","All malignant cancers",14041,"Age-specific",504.3,496,512.7,""
2020,"Persons","70 to 74","E92000001","England","C00-C97","All malignant cancers",21196,"Age-specific",753.2,743.1,763.4,""
2020,"Persons","75 to 79","E92000001","England","C00-C97","All malignant cancers",22273,"Age-specific",1108.1,1093.6,1122.8,""
2020,"Persons","50 to 54","E92000001","England","C00-C97 excl. C44","All maligant cancers excluding non-melanoma skin cancer (NMSC)",4331,"Age-specific",111.8,108.5,115.1,""
2020,"Persons","55 to 59","E92000001","England","C00-C97 excl. C44","All maligant cancers excluding non-melanoma skin cancer (NMSC)",6989,"Age-specific",185.8,181.5,190.2,""
2020,"Persons","60 to 64","E92000001","England","C00-C97 excl. C44","All maligant cancers excluding non-melanoma skin cancer (NMSC)",10009,"Age-specific",313.1,307,319.3,""
2020,"Persons","65 to 69","E92000001","England","C00-C97 excl. C44","All maligant cancers excluding non-melanoma skin cancer (NMSC)",14004,"Age-specific",503,494.7,511.4,""
2020,"Persons","70 to 74","E92000001","England","C00-C97 excl. C44","All maligant cancers excluding non-melanoma skin cancer (NMSC)",21126,"Age-specific",750.7,740.6,760.9,""
2020,"Persons","75 to 79","E92000001","England","C00-C97 excl. C44","All maligant cancers excluding non-melanoma skin cancer (NMSC)",22165,"Age-specific",1102.7,1088.3,1117.4,""
2020,"Persons","50 to 54","E92000001","England","C01","Malignant neoplasm of base of tongue",6,"Age-specific",0.2,0.1,0.3,""
2020,"Persons","55 to 59","E92000001","England","C01","Malignant neoplasm of base of tongue",3,"Age-specific",0.1,0,0.2,""
2020,"Persons","60 to 64","E92000001","England","C01","Malignant neoplasm of base of tongue",5,"Age-specific",0.2,0.1,0.4,""
2020,"Persons","65 to 69","E92000001","England","C01","Malignant neoplasm of base of tongue",6,"Age-specific",0.2,0.1,0.5,""
2020,"Persons","70 to 74","E92000001","England","C01","Malignant neoplasm of base of tongue",9,"Age-specific",0.3,0.1,0.6,""
2020,"Persons","75 to 79","E92000001","England","C01","Malignant neoplasm of base of tongue",8,"Age-specific",0.4,0.2,0.8,""
2020,"Persons","50 to 54","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",37,"Age-specific",1,0.7,1.3,""
2020,"Persons","55 to 59","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",81,"Age-specific",2.2,1.7,2.7,""
2020,"Persons","60 to 64","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",83,"Age-specific",2.6,2.1,3.2,""
2020,"Persons","65 to 69","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",86,"Age-specific",3.1,2.5,3.8,""
2020,"Persons","70 to 74","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",135,"Age-specific",4.8,4,5.7,""
2020,"Persons","75 to 79","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",73,"Age-specific",3.6,2.8,4.6,""
2020,"Persons","50 to 54","E92000001","England","C03","Malignant neoplasm of gum",3,"Age-specific",0.1,0,0.2,""
2020,"Persons","55 to 59","E92000001","England","C03","Malignant neoplasm of gum",3,"Age-specific",0.1,0,0.2,""
2020,"Persons","60 to 64","E92000001","England","C03","Malignant neoplasm of gum",5,"Age-specific",0.2,0.1,0.4,""
2020,"Persons","65 to 69","E92000001","England","C03","Malignant neoplasm of gum",10,"Age-specific",0.4,0.2,0.7,""
2020,"Persons","70 to 74","E92000001","England","C03","Malignant neoplasm of gum",7,"Age-specific",0.2,0.1,0.5,""
2020,"Persons","75 to 79","E92000001","England","C03","Malignant neoplasm of gum",17,"Age-specific",0.8,0.5,1.4,""
2020,"Persons","50 to 54","E92000001","England","C04","Malignant neoplasm of floor of mouth",6,"Age-specific",0.2,0.1,0.3,""
2020,"Persons","55 to 59","E92000001","England","C04","Malignant neoplasm of floor of mouth",12,"Age-specific",0.3,0.2,0.6,""
2020,"Persons","60 to 64","E92000001","England","C04","Malignant neoplasm of floor of mouth",8,"Age-specific",0.3,0.1,0.5,""
2020,"Persons","65 to 69","E92000001","England","C04","Malignant neoplasm of floor of mouth",11,"Age-specific",0.4,0.2,0.7,""
2020,"Persons","70 to 74","E92000001","England","C04","Malignant neoplasm of floor of mouth",11,"Age-specific",0.4,0.2,0.7,""
2020,"Persons","75 to 79","E92000001","England","C04","Malignant neoplasm of floor of mouth",2,"Age-specific",NA,NA,NA,"s"
2020,"Persons","50 to 54","E92000001","England","C05","Malignant neoplasm of palate",8,"Age-specific",0.2,0.1,0.4,""
2020,"Persons","55 to 59","E92000001","England","C05","Malignant neoplasm of palate",13,"Age-specific",0.3,0.2,0.6,""
2020,"Persons","60 to 64","E92000001","England","C05","Malignant neoplasm of palate",10,"Age-specific",0.3,0.1,0.6,""
2020,"Persons","65 to 69","E92000001","England","C05","Malignant neoplasm of palate",16,"Age-specific",0.6,0.3,0.9,""
2020,"Persons","70 to 74","E92000001","England","C05","Malignant neoplasm of palate",11,"Age-specific",0.4,0.2,0.7,""
2020,"Persons","75 to 79","E92000001","England","C05","Malignant neoplasm of palate",8,"Age-specific",0.4,0.2,0.8,""
2020,"Persons","50 to 54","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",14,"Age-specific",0.4,0.2,0.6,""
2020,"Persons","55 to 59","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",24,"Age-specific",0.6,0.4,0.9,""
2020,"Persons","60 to 64","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",31,"Age-specific",1,0.7,1.4,""
2020,"Persons","65 to 69","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",27,"Age-specific",1,0.6,1.4,""
2020,"Persons","70 to 74","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",43,"Age-specific",1.5,1.1,2.1,""
2020,"Persons","75 to 79","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",37,"Age-specific",1.8,1.3,2.5,""
2020,"Persons","50 to 54","E92000001","England","C07","Malignant neoplasm of parotid gland",10,"Age-specific",0.3,0.1,0.5,""
2020,"Persons","55 to 59","E92000001","England","C07","Malignant neoplasm of parotid gland",3,"Age-specific",0.1,0,0.2,""
2020,"Persons","60 to 64","E92000001","England","C07","Malignant neoplasm of parotid gland",14,"Age-specific",0.4,0.2,0.7,""
2020,"Persons","65 to 69","E92000001","England","C07","Malignant neoplasm of parotid gland",11,"Age-specific",0.4,0.2,0.7,""
2020,"Persons","70 to 74","E92000001","England","C07","Malignant neoplasm of parotid gland",27,"Age-specific",1,0.6,1.4,""
2020,"Persons","75 to 79","E92000001","England","C07","Malignant neoplasm of parotid gland",19,"Age-specific",0.9,0.6,1.5,""
2020,"Persons","50 to 54","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",2,"Age-specific",NA,NA,NA,"s"
2020,"Persons","55 to 59","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",2,"Age-specific",NA,NA,NA,"s"
2020,"Persons","60 to 64","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",3,"Age-specific",0.1,0,0.3,""
2020,"Persons","65 to 69","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",3,"Age-specific",0.1,0,0.3,""
2020,"Persons","70 to 74","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",8,"Age-specific",0.3,0.1,0.6,""
2020,"Persons","75 to 79","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",7,"Age-specific",0.3,0.1,0.7,""
2020,"Persons","50 to 54","E92000001","England","C09","Malignant neoplasm of tonsil",24,"Age-specific",0.6,0.4,0.9,""
2020,"Persons","55 to 59","E92000001","England","C09","Malignant neoplasm of tonsil",43,"Age-specific",1.1,0.8,1.5,""
2020,"Persons","60 to 64","E92000001","England","C09","Malignant neoplasm of tonsil",43,"Age-specific",1.3,1,1.8,""
2020,"Persons","65 to 69","E92000001","England","C09","Malignant neoplasm of tonsil",57,"Age-specific",2,1.6,2.7,""
2020,"Persons","70 to 74","E92000001","England","C09","Malignant neoplasm of tonsil",38,"Age-specific",1.4,1,1.9,""
2020,"Persons","75 to 79","E92000001","England","C09","Malignant neoplasm of tonsil",37,"Age-specific",1.8,1.3,2.5,""
2020,"Persons","50 to 54","E92000001","England","C10","Malignant neoplasm of oropharynx",12,"Age-specific",0.3,0.2,0.5,""
2020,"Persons","55 to 59","E92000001","England","C10","Malignant neoplasm of oropharynx",36,"Age-specific",1,0.7,1.3,""
2020,"Persons","60 to 64","E92000001","England","C10","Malignant neoplasm of oropharynx",64,"Age-specific",2,1.5,2.6,""
2020,"Persons","65 to 69","E92000001","England","C10","Malignant neoplasm of oropharynx",64,"Age-specific",2.3,1.8,2.9,""
2020,"Persons","70 to 74","E92000001","England","C10","Malignant neoplasm of oropharynx",58,"Age-specific",2.1,1.6,2.7,""
2020,"Persons","75 to 79","E92000001","England","C10","Malignant neoplasm of oropharynx",47,"Age-specific",2.3,1.7,3.1,""
2020,"Persons","50 to 54","E92000001","England","C11","Malignant neoplasm of nasopharynx",3,"Age-specific",0.1,0,0.2,""
2020,"Persons","55 to 59","E92000001","England","C11","Malignant neoplasm of nasopharynx",15,"Age-specific",0.4,0.2,0.7,""
2020,"Persons","60 to 64","E92000001","England","C11","Malignant neoplasm of nasopharynx",23,"Age-specific",0.7,0.5,1.1,""
2020,"Persons","65 to 69","E92000001","England","C11","Malignant neoplasm of nasopharynx",15,"Age-specific",0.5,0.3,0.9,""
2020,"Persons","70 to 74","E92000001","England","C11","Malignant neoplasm of nasopharynx",21,"Age-specific",0.7,0.5,1.1,""
2020,"Persons","75 to 79","E92000001","England","C11","Malignant neoplasm of nasopharynx",14,"Age-specific",0.7,0.4,1.2,""
2020,"Persons","50 to 54","E92000001","England","C12","Malignant neoplasm of piriform sinus",8,"Age-specific",0.2,0.1,0.4,""
2020,"Persons","55 to 59","E92000001","England","C12","Malignant neoplasm of piriform sinus",14,"Age-specific",0.4,0.2,0.6,""
2020,"Persons","60 to 64","E92000001","England","C12","Malignant neoplasm of piriform sinus",4,"Age-specific",0.1,0,0.3,""
2020,"Persons","65 to 69","E92000001","England","C12","Malignant neoplasm of piriform sinus",9,"Age-specific",0.3,0.1,0.6,""
2020,"Persons","70 to 74","E92000001","England","C12","Malignant neoplasm of piriform sinus",15,"Age-specific",0.5,0.3,0.9,""
2020,"Persons","75 to 79","E92000001","England","C12","Malignant neoplasm of piriform sinus",10,"Age-specific",0.5,0.2,0.9,""
2020,"Persons","50 to 54","E92000001","England","C13","Malignant neoplasm of hypopharynx",9,"Age-specific",0.2,0.1,0.4,""
2020,"Persons","55 to 59","E92000001","England","C13","Malignant neoplasm of hypopharynx",24,"Age-specific",0.6,0.4,0.9,""
2020,"Persons","60 to 64","E92000001","England","C13","Malignant neoplasm of hypopharynx",20,"Age-specific",0.6,0.4,1,""
2020,"Persons","65 to 69","E92000001","England","C13","Malignant neoplasm of hypopharynx",26,"Age-specific",0.9,0.6,1.4,""
2020,"Persons","70 to 74","E92000001","England","C13","Malignant neoplasm of hypopharynx",33,"Age-specific",1.2,0.8,1.6,""
2020,"Persons","75 to 79","E92000001","England","C13","Malignant neoplasm of hypopharynx",23,"Age-specific",1.1,0.7,1.7,""
2020,"Persons","50 to 54","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",11,"Age-specific",0.3,0.1,0.5,""
2020,"Persons","55 to 59","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",14,"Age-specific",0.4,0.2,0.6,""
2020,"Persons","60 to 64","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",20,"Age-specific",0.6,0.4,1,""
2020,"Persons","65 to 69","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",29,"Age-specific",1,0.7,1.5,""
2020,"Persons","70 to 74","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",22,"Age-specific",0.8,0.5,1.2,""
2020,"Persons","75 to 79","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",30,"Age-specific",1.5,1,2.1,""
2020,"Persons","50 to 54","E92000001","England","C15","Malignant neoplasm of oesophagus",242,"Age-specific",6.2,5.5,7.1,""
2020,"Persons","55 to 59","E92000001","England","C15","Malignant neoplasm of oesophagus",423,"Age-specific",11.2,10.2,12.4,""
2020,"Persons","60 to 64","E92000001","England","C15","Malignant neoplasm of oesophagus",571,"Age-specific",17.9,16.4,19.4,""
2020,"Persons","65 to 69","E92000001","England","C15","Malignant neoplasm of oesophagus",826,"Age-specific",29.7,27.7,31.8,""
2020,"Persons","70 to 74","E92000001","England","C15","Malignant neoplasm of oesophagus",1112,"Age-specific",39.5,37.2,41.9,""
2020,"Persons","75 to 79","E92000001","England","C15","Malignant neoplasm of oesophagus",1052,"Age-specific",52.3,49.2,55.6,""
2020,"Persons","50 to 54","E92000001","England","C16","Malignant neoplasm of stomach",96,"Age-specific",2.5,2,3,""
2020,"Persons","55 to 59","E92000001","England","C16","Malignant neoplasm of stomach",178,"Age-specific",4.7,4.1,5.5,""
2020,"Persons","60 to 64","E92000001","England","C16","Malignant neoplasm of stomach",229,"Age-specific",7.2,6.3,8.2,""
2020,"Persons","65 to 69","E92000001","England","C16","Malignant neoplasm of stomach",283,"Age-specific",10.2,9,11.4,""
2020,"Persons","70 to 74","E92000001","England","C16","Malignant neoplasm of stomach",465,"Age-specific",16.5,15.1,18.1,""
2020,"Persons","75 to 79","E92000001","England","C16","Malignant neoplasm of stomach",472,"Age-specific",23.5,21.4,25.7,""
2020,"Persons","50 to 54","E92000001","England","C17","Malignant neoplasm of small intestine",24,"Age-specific",0.6,0.4,0.9,""
2020,"Persons","55 to 59","E92000001","England","C17","Malignant neoplasm of small intestine",31,"Age-specific",0.8,0.6,1.2,""
2020,"Persons","60 to 64","E92000001","England","C17","Malignant neoplasm of small intestine",46,"Age-specific",1.4,1.1,1.9,""
2020,"Persons","65 to 69","E92000001","England","C17","Malignant neoplasm of small intestine",54,"Age-specific",1.9,1.5,2.5,""
2020,"Persons","70 to 74","E92000001","England","C17","Malignant neoplasm of small intestine",99,"Age-specific",3.5,2.9,4.3,""
2020,"Persons","75 to 79","E92000001","England","C17","Malignant neoplasm of small intestine",85,"Age-specific",4.2,3.4,5.2,""
2020,"Persons","50 to 54","E92000001","England","C18","Malignant neoplasm of colon",223,"Age-specific",5.8,5,6.6,""
2020,"Persons","55 to 59","E92000001","England","C18","Malignant neoplasm of colon",323,"Age-specific",8.6,7.7,9.6,""
2020,"Persons","60 to 64","E92000001","England","C18","Malignant neoplasm of colon",540,"Age-specific",16.9,15.5,18.4,""
2020,"Persons","65 to 69","E92000001","England","C18","Malignant neoplasm of colon",671,"Age-specific",24.1,22.3,26,""
2020,"Persons","70 to 74","E92000001","England","C18","Malignant neoplasm of colon",1036,"Age-specific",36.8,34.6,39.1,""
2020,"Persons","75 to 79","E92000001","England","C18","Malignant neoplasm of colon",1181,"Age-specific",58.8,55.5,62.2,""
2020,"Persons","50 to 54","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",453,"Age-specific",11.7,10.6,12.8,""
2020,"Persons","55 to 59","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",685,"Age-specific",18.2,16.9,19.6,""
2020,"Persons","60 to 64","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",1012,"Age-specific",31.7,29.7,33.7,""
2020,"Persons","65 to 69","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",1267,"Age-specific",45.5,43,48.1,""
