"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2008,"Female","All ages","E92000001","England","C55","Malignant neoplasm of uterus, part unspecified",394,"Age-standardised",1.6,1.4,1.8,""
2008,"Female","All ages","E92000001","England","C56","Malignant neoplasm of ovary",3513,"Non-standardised",13.3,12.9,13.8,""
2008,"Female","All ages","E92000001","England","C56","Malignant neoplasm of ovary",3513,"Age-standardised",14.3,13.8,14.8,""
2008,"Female","All ages","E92000001","England","C56-C57","Malignant neoplasm of ovary and other unspecified female genital organs",3609,"Non-standardised",13.7,13.2,14.1,""
2008,"Female","All ages","E92000001","England","C56-C57","Malignant neoplasm of ovary and other unspecified female genital organs",3609,"Age-standardised",14.7,14.2,15.2,""
2008,"Female","All ages","E92000001","England","C57","Malignant neoplasm of other and unspecified female genital organs",96,"Non-standardised",0.4,0.3,0.4,""
2008,"Female","All ages","E92000001","England","C57","Malignant neoplasm of other and unspecified female genital organs",96,"Age-standardised",0.4,0.3,0.5,""
2008,"Female","All ages","E92000001","England","C58","Malignant neoplasm of placenta",1,"Non-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","C58","Malignant neoplasm of placenta",1,"Age-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",1143,"Non-standardised",4.3,4.1,4.6,""
2008,"Female","All ages","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",1143,"Age-standardised",4.5,4.3,4.8,""
2008,"Female","All ages","E92000001","England","C65","Malignant neoplasm of renal pelvis",15,"Non-standardised",0.1,0,0.1,"u"
2008,"Female","All ages","E92000001","England","C65","Malignant neoplasm of renal pelvis",15,"Age-standardised",0.1,0,0.1,"u"
2008,"Female","All ages","E92000001","England","C66","Malignant neoplasm of ureter",55,"Non-standardised",0.2,0.2,0.3,""
2008,"Female","All ages","E92000001","England","C66","Malignant neoplasm of ureter",55,"Age-standardised",0.2,0.2,0.3,""
2008,"Female","All ages","E92000001","England","C67","Malignant neoplasm of bladder",1438,"Non-standardised",5.5,5.2,5.7,""
2008,"Female","All ages","E92000001","England","C67","Malignant neoplasm of bladder",1438,"Age-standardised",5.4,5.1,5.7,""
2008,"Female","All ages","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",27,"Non-standardised",0.1,0.1,0.1,""
2008,"Female","All ages","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",27,"Age-standardised",0.1,0.1,0.2,""
2008,"Female","All ages","E92000001","England","C69","Malignant neoplasm of eye and adnexa",30,"Non-standardised",0.1,0.1,0.2,""
2008,"Female","All ages","E92000001","England","C69","Malignant neoplasm of eye and adnexa",30,"Age-standardised",0.1,0.1,0.2,""
2008,"Female","All ages","E92000001","England","C70","Malignant neoplasm of meninges",8,"Non-standardised",0,0,0.1,"as"
2008,"Female","All ages","E92000001","England","C70","Malignant neoplasm of meninges",8,"Age-standardised",NA,NA,NA,"as"
2008,"Female","All ages","E92000001","England","C71","Malignant neoplasm of brain",1238,"Non-standardised",4.7,4.4,5,""
2008,"Female","All ages","E92000001","England","C71","Malignant neoplasm of brain",1238,"Age-standardised",5,4.8,5.3,""
2008,"Female","All ages","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",5,"Non-standardised",0,0,0,"as"
2008,"Female","All ages","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",5,"Age-standardised",NA,NA,NA,"as"
2008,"Female","All ages","E92000001","England","C73","Malignant neoplasm of thyroid gland",185,"Non-standardised",0.7,0.6,0.8,""
2008,"Female","All ages","E92000001","England","C73","Malignant neoplasm of thyroid gland",185,"Age-standardised",0.7,0.6,0.8,""
2008,"Female","All ages","E92000001","England","C74","Malignant neoplasm of adrenal gland",43,"Non-standardised",0.2,0.1,0.2,""
2008,"Female","All ages","E92000001","England","C74","Malignant neoplasm of adrenal gland",43,"Age-standardised",0.2,0.1,0.2,""
2008,"Female","All ages","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",29,"Non-standardised",0.1,0.1,0.2,""
2008,"Female","All ages","E92000001","England","C75","Malignant neoplasm of other endocrine glands and related structures",29,"Age-standardised",0.1,0.1,0.2,""
2008,"Female","All ages","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",316,"Non-standardised",1.2,1.1,1.3,""
2008,"Female","All ages","E92000001","England","C76","Malignant neoplasm of other and ill-defined sites",316,"Age-standardised",1.2,1.1,1.3,""
2008,"Female","All ages","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",5,"Non-standardised",0,0,0,"as"
2008,"Female","All ages","E92000001","England","C77","Secondary and unspecified malignant neoplasm of lymph nodes",5,"Age-standardised",NA,NA,NA,"as"
2008,"Female","All ages","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",201,"Non-standardised",0.8,0.7,0.9,""
2008,"Female","All ages","E92000001","England","C78","Secondary malignant neoplasm of respiratory and digestive organs",201,"Age-standardised",0.8,0.7,0.9,""
2008,"Female","All ages","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",105,"Non-standardised",0.4,0.3,0.5,""
2008,"Female","All ages","E92000001","England","C79","Secondary malignant neoplasm of other and unspecified sites",105,"Age-standardised",0.4,0.3,0.5,""
2008,"Female","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",4776,"Non-standardised",18.1,17.6,18.6,""
2008,"Female","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",4776,"Age-standardised",18.5,18,19.1,""
2008,"Female","All ages","E92000001","England","C81","Hodgkin lymphoma",112,"Non-standardised",0.4,0.3,0.5,""
2008,"Female","All ages","E92000001","England","C81","Hodgkin lymphoma",112,"Age-standardised",0.4,0.4,0.5,""
2008,"Female","All ages","E92000001","England","C82","Follicular lymphoma",59,"Non-standardised",0.2,0.2,0.3,""
2008,"Female","All ages","E92000001","England","C82","Follicular lymphoma",59,"Age-standardised",0.2,0.2,0.3,""
2008,"Female","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",1712,"Non-standardised",6.5,6.2,6.8,""
2008,"Female","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",1712,"Age-standardised",6.7,6.4,7.1,""
2008,"Female","All ages","E92000001","England","C83","Non-follicular lymphoma",171,"Non-standardised",0.6,0.6,0.8,""
2008,"Female","All ages","E92000001","England","C83","Non-follicular lymphoma",171,"Age-standardised",0.7,0.6,0.8,""
2008,"Female","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",84,"Non-standardised",0.3,0.3,0.4,""
2008,"Female","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",84,"Age-standardised",0.3,0.3,0.4,""
2008,"Female","All ages","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",1398,"Non-standardised",5.3,5,5.6,""
2008,"Female","All ages","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",1398,"Age-standardised",5.5,5.2,5.8,""
2008,"Female","All ages","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",0,"Non-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",0,"Age-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","C88","Malignant immunoproliferative diseases",30,"Non-standardised",0.1,0.1,0.2,""
2008,"Female","All ages","E92000001","England","C88","Malignant immunoproliferative diseases",30,"Age-standardised",0.1,0.1,0.2,""
2008,"Female","All ages","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",1023,"Non-standardised",3.9,3.6,4.1,""
2008,"Female","All ages","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",1023,"Age-standardised",4,3.8,4.3,""
2008,"Female","All ages","E92000001","England","C91","Lymphoid leukaemia",488,"Non-standardised",1.8,1.7,2,""
2008,"Female","All ages","E92000001","England","C91","Lymphoid leukaemia",488,"Age-standardised",1.9,1.7,2,""
2008,"Female","All ages","E92000001","England","C91-C95","Leukaemia",1579,"Non-standardised",6,5.7,6.3,""
2008,"Female","All ages","E92000001","England","C91-C95","Leukaemia",1579,"Age-standardised",6.1,5.8,6.4,""
2008,"Female","All ages","E92000001","England","C92","Myeloid leukaemia",994,"Non-standardised",3.8,3.5,4,""
2008,"Female","All ages","E92000001","England","C92","Myeloid leukaemia",994,"Age-standardised",3.9,3.6,4.1,""
2008,"Female","All ages","E92000001","England","C93","Monocytic leukaemia",5,"Non-standardised",0,0,0,"as"
2008,"Female","All ages","E92000001","England","C93","Monocytic leukaemia",5,"Age-standardised",NA,NA,NA,"as"
2008,"Female","All ages","E92000001","England","C94","Other leukaemias of specified cell type",4,"Non-standardised",0,0,0,"as"
2008,"Female","All ages","E92000001","England","C94","Other leukaemias of specified cell type",4,"Age-standardised",NA,NA,NA,"as"
2008,"Female","All ages","E92000001","England","C95","Leukaemia of unspecified cell type",88,"Non-standardised",0.3,0.3,0.4,""
2008,"Female","All ages","E92000001","England","C95","Leukaemia of unspecified cell type",88,"Age-standardised",0.3,0.3,0.4,""
2008,"Female","All ages","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",9,"Non-standardised",0,0,0.1,"as"
2008,"Female","All ages","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",9,"Age-standardised",NA,NA,NA,"as"
2008,"Female","All ages","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",413,"Non-standardised",1.6,1.4,1.7,""
2008,"Female","All ages","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",413,"Age-standardised",1.6,1.5,1.8,""
2008,"Female","All ages","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach",2,"Non-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach",2,"Age-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs",0,"Non-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs",0,"Age-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system",1,"Non-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system",1,"Age-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D03","Melanoma in situ",1,"Non-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D03","Melanoma in situ",1,"Age-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D05","Carcinoma in situ of breast",0,"Non-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D05","Carcinoma in situ of breast",0,"Age-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D06","Carcinoma in situ of cervix uteri",0,"Non-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D06","Carcinoma in situ of cervix uteri",0,"Age-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs",0,"Non-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs",0,"Age-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D09","Carcinoma in situ of other and unspecified sites",2,"Non-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D09","Carcinoma in situ of other and unspecified sites",2,"Age-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D32","Benign neoplasm of meninges",185,"Non-standardised",0.7,0.6,0.8,""
2008,"Female","All ages","E92000001","England","D32","Benign neoplasm of meninges",185,"Age-standardised",0.7,0.6,0.8,""
2008,"Female","All ages","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system",18,"Non-standardised",0.1,0,0.1,"u"
2008,"Female","All ages","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system",18,"Age-standardised",0.1,0,0.1,"u"
2008,"Female","All ages","E92000001","England","D352","Benign neoplasm: Pituitary gland",3,"Non-standardised",0,0,0,"as"
2008,"Female","All ages","E92000001","England","D352","Benign neoplasm: Pituitary gland",3,"Age-standardised",NA,NA,NA,"as"
2008,"Female","All ages","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct",0,"Non-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct",0,"Age-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D354","Benign neoplasm: Pineal gland",0,"Non-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D354","Benign neoplasm: Pineal gland",0,"Age-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",223,"Non-standardised",0.8,0.7,1,""
2008,"Female","All ages","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",223,"Age-standardised",0.9,0.7,1,""
2008,"Female","All ages","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",51,"Non-standardised",0.2,0.1,0.3,""
2008,"Female","All ages","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",51,"Age-standardised",0.2,0.1,0.3,""
2008,"Female","All ages","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs",25,"Non-standardised",0.1,0.1,0.1,""
2008,"Female","All ages","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs",25,"Age-standardised",0.1,0.1,0.1,""
2008,"Female","All ages","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs",37,"Non-standardised",0.1,0.1,0.2,""
2008,"Female","All ages","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs",37,"Age-standardised",0.1,0.1,0.2,""
2008,"Female","All ages","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges",1,"Non-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges",1,"Age-standardised",NA,NA,NA,"s"
2008,"Female","All ages","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system",285,"Non-standardised",1.1,1,1.2,""
2008,"Female","All ages","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system",285,"Age-standardised",1.1,1,1.2,""
2008,"Female","All ages","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands",10,"Non-standardised",0,0,0.1,"u"
2008,"Female","All ages","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands",10,"Age-standardised",0,0,0.1,"u"
2008,"Female","All ages","E92000001","England","D45","Polycythaemia vera",19,"Non-standardised",0.1,0,0.1,"u"
2008,"Female","All ages","E92000001","England","D45","Polycythaemia vera",19,"Age-standardised",0.1,0,0.1,"u"
2008,"Female","All ages","E92000001","England","D46","Myelodysplastic syndromes",403,"Non-standardised",1.5,1.4,1.7,""
2008,"Female","All ages","E92000001","England","D46","Myelodysplastic syndromes",403,"Age-standardised",1.5,1.3,1.6,""
2008,"Female","All ages","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",199,"Non-standardised",0.8,0.7,0.9,""
2008,"Female","All ages","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",199,"Age-standardised",0.8,0.7,0.9,""
2008,"Female","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",72,"Non-standardised",0.3,0.2,0.3,""
2008,"Female","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",72,"Age-standardised",0.3,0.2,0.4,""
2009,"Female","All ages","E92000001","England","C00","Malignant neoplasm of lip",8,"Non-standardised",0,0,0.1,"as"
2009,"Female","All ages","E92000001","England","C00","Malignant neoplasm of lip",8,"Age-standardised",NA,NA,NA,"as"
2009,"Female","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",7,"Non-standardised",0,0,0.1,"as"
2009,"Female","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",7,"Age-standardised",NA,NA,NA,"as"
2009,"Female","All ages","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",161,"Non-standardised",0.6,0.5,0.7,""
2009,"Female","All ages","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",161,"Age-standardised",0.6,0.5,0.7,""
2009,"Female","All ages","E92000001","England","C03","Malignant neoplasm of gum",40,"Non-standardised",0.2,0.1,0.2,""
2009,"Female","All ages","E92000001","England","C03","Malignant neoplasm of gum",40,"Age-standardised",0.2,0.1,0.2,""
2009,"Female","All ages","E92000001","England","C04","Malignant neoplasm of floor of mouth",22,"Non-standardised",0.1,0.1,0.1,""
2009,"Female","All ages","E92000001","England","C04","Malignant neoplasm of floor of mouth",22,"Age-standardised",0.1,0.1,0.1,""
2009,"Female","All ages","E92000001","England","C05","Malignant neoplasm of palate",24,"Non-standardised",0.1,0.1,0.1,""
2009,"Female","All ages","E92000001","England","C05","Malignant neoplasm of palate",24,"Age-standardised",0.1,0.1,0.1,""
2009,"Female","All ages","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",98,"Non-standardised",0.4,0.3,0.4,""
2009,"Female","All ages","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",98,"Age-standardised",0.4,0.3,0.5,""
2009,"Female","All ages","E92000001","England","C07","Malignant neoplasm of parotid gland",50,"Non-standardised",0.2,0.1,0.2,""
2009,"Female","All ages","E92000001","England","C07","Malignant neoplasm of parotid gland",50,"Age-standardised",0.2,0.1,0.3,""
2009,"Female","All ages","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",13,"Non-standardised",0,0,0.1,"u"
2009,"Female","All ages","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",13,"Age-standardised",0.1,0,0.1,"u"
2009,"Female","All ages","E92000001","England","C09","Malignant neoplasm of tonsil",40,"Non-standardised",0.2,0.1,0.2,""
2009,"Female","All ages","E92000001","England","C09","Malignant neoplasm of tonsil",40,"Age-standardised",0.2,0.1,0.2,""
2009,"Female","All ages","E92000001","England","C10","Malignant neoplasm of oropharynx",50,"Non-standardised",0.2,0.1,0.2,""
2009,"Female","All ages","E92000001","England","C10","Malignant neoplasm of oropharynx",50,"Age-standardised",0.2,0.1,0.3,""
2009,"Female","All ages","E92000001","England","C11","Malignant neoplasm of nasopharynx",33,"Non-standardised",0.1,0.1,0.2,""
2009,"Female","All ages","E92000001","England","C11","Malignant neoplasm of nasopharynx",33,"Age-standardised",0.1,0.1,0.2,""
2009,"Female","All ages","E92000001","England","C12","Malignant neoplasm of piriform sinus",7,"Non-standardised",0,0,0.1,"as"
2009,"Female","All ages","E92000001","England","C12","Malignant neoplasm of piriform sinus",7,"Age-standardised",NA,NA,NA,"as"
2009,"Female","All ages","E92000001","England","C13","Malignant neoplasm of hypopharynx",27,"Non-standardised",0.1,0.1,0.1,""
2009,"Female","All ages","E92000001","England","C13","Malignant neoplasm of hypopharynx",27,"Age-standardised",0.1,0.1,0.2,""
2009,"Female","All ages","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",48,"Non-standardised",0.2,0.1,0.2,""
2009,"Female","All ages","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",48,"Age-standardised",0.2,0.1,0.3,""
2009,"Female","All ages","E92000001","England","C15","Malignant neoplasm of oesophagus",2017,"Non-standardised",7.6,7.3,7.9,""
2009,"Female","All ages","E92000001","England","C15","Malignant neoplasm of oesophagus",2017,"Age-standardised",7.8,7.5,8.2,""
2009,"Female","All ages","E92000001","England","C16","Malignant neoplasm of stomach",1474,"Non-standardised",5.5,5.3,5.8,""
2009,"Female","All ages","E92000001","England","C16","Malignant neoplasm of stomach",1474,"Age-standardised",5.7,5.4,6,""
2009,"Female","All ages","E92000001","England","C17","Malignant neoplasm of small intestine",125,"Non-standardised",0.5,0.4,0.6,""
2009,"Female","All ages","E92000001","England","C17","Malignant neoplasm of small intestine",125,"Age-standardised",0.5,0.4,0.6,""
2009,"Female","All ages","E92000001","England","C18","Malignant neoplasm of colon",3915,"Non-standardised",14.7,14.3,15.2,""
2009,"Female","All ages","E92000001","England","C18","Malignant neoplasm of colon",3915,"Age-standardised",15,14.5,15.5,""
2009,"Female","All ages","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",5799,"Non-standardised",21.8,21.3,22.4,""
2009,"Female","All ages","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",5799,"Age-standardised",22.3,21.7,22.9,""
2009,"Female","All ages","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",558,"Non-standardised",2.1,1.9,2.3,""
2009,"Female","All ages","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",558,"Age-standardised",2.2,2,2.4,""
2009,"Female","All ages","E92000001","England","C20","Malignant neoplasm of rectum",1326,"Non-standardised",5,4.7,5.3,""
2009,"Female","All ages","E92000001","England","C20","Malignant neoplasm of rectum",1326,"Age-standardised",5.1,4.8,5.4,""
2009,"Female","All ages","E92000001","England","C21","Malignant neoplasm of anus and anal canal",145,"Non-standardised",0.5,0.5,0.6,""
2009,"Female","All ages","E92000001","England","C21","Malignant neoplasm of anus and anal canal",145,"Age-standardised",0.6,0.5,0.7,""
2009,"Female","All ages","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts",1210,"Non-standardised",4.6,4.3,4.8,""
2009,"Female","All ages","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts",1210,"Age-standardised",4.7,4.5,5,""
2009,"Female","All ages","E92000001","England","C23","Malignant neoplasm of gallbladder",299,"Non-standardised",1.1,1,1.3,""
2009,"Female","All ages","E92000001","England","C23","Malignant neoplasm of gallbladder",299,"Age-standardised",1.2,1.1,1.3,""
2009,"Female","All ages","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract",93,"Non-standardised",0.4,0.3,0.4,""
2009,"Female","All ages","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract",93,"Age-standardised",0.4,0.3,0.4,""
2009,"Female","All ages","E92000001","England","C25","Malignant neoplasm of pancreas",3436,"Non-standardised",12.9,12.5,13.4,""
2009,"Female","All ages","E92000001","England","C25","Malignant neoplasm of pancreas",3436,"Age-standardised",13.6,13.1,14,""
2009,"Female","All ages","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs",1156,"Non-standardised",4.4,4.1,4.6,""
2009,"Female","All ages","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs",1156,"Age-standardised",4.4,4.2,4.7,""
2009,"Female","All ages","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear",15,"Non-standardised",0.1,0,0.1,"u"
2009,"Female","All ages","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear",15,"Age-standardised",0.1,0,0.1,"u"
2009,"Female","All ages","E92000001","England","C31","Malignant neoplasm of accessory sinuses",33,"Non-standardised",0.1,0.1,0.2,""
2009,"Female","All ages","E92000001","England","C31","Malignant neoplasm of accessory sinuses",33,"Age-standardised",0.1,0.1,0.2,""
2009,"Female","All ages","E92000001","England","C32","Malignant neoplasm of larynx",107,"Non-standardised",0.4,0.3,0.5,""
2009,"Female","All ages","E92000001","England","C32","Malignant neoplasm of larynx",107,"Age-standardised",0.4,0.4,0.5,""
2009,"Female","All ages","E92000001","England","C33","Malignant neoplasm of trachea",9,"Non-standardised",0,0,0.1,"as"
2009,"Female","All ages","E92000001","England","C33","Malignant neoplasm of trachea",9,"Age-standardised",NA,NA,NA,"as"
2009,"Female","All ages","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",12111,"Non-standardised",45.6,44.8,46.4,""
2009,"Female","All ages","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",12111,"Age-standardised",48.6,47.7,49.4,""
2009,"Female","All ages","E92000001","England","C34","Malignant neoplasm of bronchus and lung",12102,"Non-standardised",45.6,44.8,46.4,""
2009,"Female","All ages","E92000001","England","C34","Malignant neoplasm of bronchus and lung",12102,"Age-standardised",48.5,47.6,49.4,""
2009,"Female","All ages","E92000001","England","C37","Malignant neoplasm of thymus",20,"Non-standardised",0.1,0,0.1,""
2009,"Female","All ages","E92000001","England","C37","Malignant neoplasm of thymus",20,"Age-standardised",0.1,0,0.1,""
2009,"Female","All ages","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",26,"Non-standardised",0.1,0.1,0.1,""
2009,"Female","All ages","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",26,"Age-standardised",0.1,0.1,0.2,""
2009,"Female","All ages","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",6,"Non-standardised",0,0,0,"as"
2009,"Female","All ages","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",6,"Age-standardised",NA,NA,NA,"as"
2009,"Female","All ages","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",12,"Non-standardised",0,0,0.1,"u"
2009,"Female","All ages","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",12,"Age-standardised",0,0,0.1,"u"
2009,"Female","All ages","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",103,"Non-standardised",0.4,0.3,0.5,""
2009,"Female","All ages","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",103,"Age-standardised",0.4,0.3,0.5,""
2009,"Female","All ages","E92000001","England","C43","Malignant melanoma of skin",755,"Non-standardised",2.8,2.6,3.1,""
2009,"Female","All ages","E92000001","England","C43","Malignant melanoma of skin",755,"Age-standardised",3,2.8,3.2,""
2009,"Female","All ages","E92000001","England","C44","Other malignant neoplasms of skin",180,"Non-standardised",0.7,0.6,0.8,""
2009,"Female","All ages","E92000001","England","C44","Other malignant neoplasms of skin",180,"Age-standardised",0.7,0.6,0.8,""
2009,"Female","All ages","E92000001","England","C45","Mesothelioma",320,"Non-standardised",1.2,1.1,1.3,""
2009,"Female","All ages","E92000001","England","C45","Mesothelioma",320,"Age-standardised",1.3,1.1,1.4,""
2009,"Female","All ages","E92000001","England","C46","Kaposi sarcoma",3,"Non-standardised",0,0,0,"as"
2009,"Female","All ages","E92000001","England","C46","Kaposi sarcoma",3,"Age-standardised",NA,NA,NA,"as"
2009,"Female","All ages","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",17,"Non-standardised",0.1,0,0.1,"u"
2009,"Female","All ages","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",17,"Age-standardised",0.1,0,0.1,"u"
2009,"Female","All ages","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",286,"Non-standardised",1.1,1,1.2,""
2009,"Female","All ages","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",286,"Age-standardised",1.2,1,1.3,""
2009,"Female","All ages","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",285,"Non-standardised",1.1,1,1.2,""
2009,"Female","All ages","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",285,"Age-standardised",1.1,1,1.3,""
2009,"Female","All ages","E92000001","England","C50","Malignant neoplasm of breast",9749,"Non-standardised",36.7,36,37.4,""
