"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2012,"Male","60 to 64","E92000001","England","C00-C97","All malignant cancers",23191,"Age-specific",1571,1550.9,1591.4,""
2012,"Male","65 to 69","E92000001","England","C00-C97","All malignant cancers",32272,"Age-specific",2375.4,2349.5,2401.4,""
2012,"Male","70 to 74","E92000001","England","C00-C97","All malignant cancers",32393,"Age-specific",3330.7,3294.6,3367.2,""
2012,"Male","75 to 79","E92000001","England","C00-C97","All malignant cancers",33245,"Age-specific",4278.5,4232.6,4324.7,""
2012,"Male","80 to 84","E92000001","England","C00-C97","All malignant cancers",27023,"Age-specific",5020.4,4960.8,5080.7,""
2012,"Male","85 to 89","E92000001","England","C00-C97","All malignant cancers",16745,"Age-specific",5866.2,5777.7,5955.8,""
2012,"Male","90 and over","E92000001","England","C00-C97","All malignant cancers",7343,"Age-specific",6056.2,5918.4,6196.3,""
2013,"Male","20 to 24","E92000001","England","C00-C97","All malignant cancers",629,"Age-specific",34.4,31.7,37.2,""
2013,"Male","25 to 29","E92000001","England","C00-C97","All malignant cancers",1004,"Age-specific",54.5,51.2,58,""
2013,"Male","30 to 34","E92000001","England","C00-C97","All malignant cancers",1431,"Age-specific",78.1,74.1,82.3,""
2013,"Male","35 to 39","E92000001","England","C00-C97","All malignant cancers",1927,"Age-specific",114.6,109.5,119.8,""
2013,"Male","40 to 44","E92000001","England","C00-C97","All malignant cancers",3344,"Age-specific",178.1,172.1,184.2,""
2013,"Male","45 to 49","E92000001","England","C00-C97","All malignant cancers",5914,"Age-specific",304.9,297.2,312.8,""
2013,"Male","50 to 54","E92000001","England","C00-C97","All malignant cancers",9467,"Age-specific",528,517.5,538.8,""
2013,"Male","55 to 59","E92000001","England","C00-C97","All malignant cancers",14539,"Age-specific",944.3,929.1,959.8,""
2013,"Male","60 to 64","E92000001","England","C00-C97","All malignant cancers",22974,"Age-specific",1595.4,1574.8,1616.2,""
2013,"Male","65 to 69","E92000001","England","C00-C97","All malignant cancers",34145,"Age-specific",2405.1,2379.7,2430.8,""
2013,"Male","70 to 74","E92000001","England","C00-C97","All malignant cancers",34123,"Age-specific",3416,3379.8,3452.4,""
2013,"Male","75 to 79","E92000001","England","C00-C97","All malignant cancers",35389,"Age-specific",4429.6,4383.5,4475.9,""
2013,"Male","80 to 84","E92000001","England","C00-C97","All malignant cancers",28602,"Age-specific",5208.6,5148.4,5269.3,""
2013,"Male","85 to 89","E92000001","England","C00-C97","All malignant cancers",17635,"Age-specific",6041.2,5952.4,6131.1,""
2013,"Male","90 and over","E92000001","England","C00-C97","All malignant cancers",8181,"Age-specific",6425.7,6287.2,6566.5,""
2014,"Male","20 to 24","E92000001","England","C00-C97","All malignant cancers",665,"Age-specific",36.2,33.5,39.1,""
2014,"Male","25 to 29","E92000001","England","C00-C97","All malignant cancers",1116,"Age-specific",60,56.5,63.6,""
2014,"Male","30 to 34","E92000001","England","C00-C97","All malignant cancers",1567,"Age-specific",85,80.8,89.3,""
2014,"Male","35 to 39","E92000001","England","C00-C97","All malignant cancers",1986,"Age-specific",117.2,112.1,122.5,""
2014,"Male","40 to 44","E92000001","England","C00-C97","All malignant cancers",3382,"Age-specific",184,177.8,190.3,""
2014,"Male","45 to 49","E92000001","England","C00-C97","All malignant cancers",6020,"Age-specific",311.1,303.3,319,""
2014,"Male","50 to 54","E92000001","England","C00-C97","All malignant cancers",9727,"Age-specific",528.7,518.2,539.3,""
2014,"Male","55 to 59","E92000001","England","C00-C97","All malignant cancers",14859,"Age-specific",942.7,927.6,958,""
2014,"Male","60 to 64","E92000001","England","C00-C97","All malignant cancers",22143,"Age-specific",1552.7,1532.3,1573.3,""
2014,"Male","65 to 69","E92000001","England","C00-C97","All malignant cancers",34619,"Age-specific",2393.1,2368,2418.5,""
2014,"Male","70 to 74","E92000001","England","C00-C97","All malignant cancers",34834,"Age-specific",3347.6,3312.5,3382.9,""
2014,"Male","75 to 79","E92000001","England","C00-C97","All malignant cancers",35609,"Age-specific",4340.6,4295.7,4386,""
2014,"Male","80 to 84","E92000001","England","C00-C97","All malignant cancers",29249,"Age-specific",5217.6,5158,5277.8,""
2014,"Male","85 to 89","E92000001","England","C00-C97","All malignant cancers",18020,"Age-specific",5947.2,5860.7,6034.7,""
2014,"Male","90 and over","E92000001","England","C00-C97","All malignant cancers",8199,"Age-specific",6048,5917.8,6180.4,""
2015,"Male","20 to 24","E92000001","England","C00-C97","All malignant cancers",658,"Age-specific",35.9,33.2,38.8,""
2015,"Male","25 to 29","E92000001","England","C00-C97","All malignant cancers",1046,"Age-specific",55.4,52.1,58.9,""
2015,"Male","30 to 34","E92000001","England","C00-C97","All malignant cancers",1461,"Age-specific",78.6,74.7,82.8,""
2015,"Male","35 to 39","E92000001","England","C00-C97","All malignant cancers",2071,"Age-specific",119.7,114.6,124.9,""
2015,"Male","40 to 44","E92000001","England","C00-C97","All malignant cancers",3292,"Age-specific",182.4,176.2,188.7,""
2015,"Male","45 to 49","E92000001","England","C00-C97","All malignant cancers",5983,"Age-specific",311.3,303.5,319.3,""
2015,"Male","50 to 54","E92000001","England","C00-C97","All malignant cancers",10159,"Age-specific",539.4,529,550,""
2015,"Male","55 to 59","E92000001","England","C00-C97","All malignant cancers",15191,"Age-specific",936.8,921.9,951.8,""
2015,"Male","60 to 64","E92000001","England","C00-C97","All malignant cancers",22419,"Age-specific",1575.8,1555.3,1596.6,""
2015,"Male","65 to 69","E92000001","England","C00-C97","All malignant cancers",35636,"Age-specific",2432.9,2407.7,2458.2,""
2015,"Male","70 to 74","E92000001","England","C00-C97","All malignant cancers",36249,"Age-specific",3352.5,3318.1,3387.2,""
2015,"Male","75 to 79","E92000001","England","C00-C97","All malignant cancers",36486,"Age-specific",4391.2,4346.3,4436.5,""
2015,"Male","80 to 84","E92000001","England","C00-C97","All malignant cancers",29673,"Age-specific",5191.4,5132.5,5250.8,""
2015,"Male","85 to 89","E92000001","England","C00-C97","All malignant cancers",18686,"Age-specific",5982.1,5896.7,6068.5,""
2015,"Male","90 and over","E92000001","England","C00-C97","All malignant cancers",8312,"Age-specific",5922.5,5795.9,6051.3,""
2016,"Male","20 to 24","E92000001","England","C00-C97","All malignant cancers",603,"Age-specific",33.1,30.5,35.8,""
2016,"Male","25 to 29","E92000001","England","C00-C97","All malignant cancers",1048,"Age-specific",54.5,51.2,57.9,""
2016,"Male","30 to 34","E92000001","England","C00-C97","All malignant cancers",1617,"Age-specific",86.2,82.1,90.6,""
2016,"Male","35 to 39","E92000001","England","C00-C97","All malignant cancers",2079,"Age-specific",117.2,112.2,122.4,""
2016,"Male","40 to 44","E92000001","England","C00-C97","All malignant cancers",3210,"Age-specific",182.8,176.5,189.2,""
2016,"Male","45 to 49","E92000001","England","C00-C97","All malignant cancers",6073,"Age-specific",316.3,308.4,324.4,""
2016,"Male","50 to 54","E92000001","England","C00-C97","All malignant cancers",10462,"Age-specific",547.3,536.9,557.9,""
2016,"Male","55 to 59","E92000001","England","C00-C97","All malignant cancers",15790,"Age-specific",945.3,930.6,960.1,""
2016,"Male","60 to 64","E92000001","England","C00-C97","All malignant cancers",21826,"Age-specific",1519.3,1499.2,1539.6,""
2016,"Male","65 to 69","E92000001","England","C00-C97","All malignant cancers",35668,"Age-specific",2425.4,2400.3,2450.7,""
2016,"Male","70 to 74","E92000001","England","C00-C97","All malignant cancers",38576,"Age-specific",3391.5,3357.7,3425.5,""
2016,"Male","75 to 79","E92000001","England","C00-C97","All malignant cancers",36950,"Age-specific",4463.5,4418.1,4509.2,""
2016,"Male","80 to 84","E92000001","England","C00-C97","All malignant cancers",30666,"Age-specific",5249.1,5190.5,5308.1,""
2016,"Male","85 to 89","E92000001","England","C00-C97","All malignant cancers",19053,"Age-specific",5880.3,5797.1,5964.4,""
2016,"Male","90 and over","E92000001","England","C00-C97","All malignant cancers",8789,"Age-specific",5963.5,5839.4,6089.5,""
2017,"Male","20 to 24","E92000001","England","C00-C97","All malignant cancers",583,"Age-specific",32.2,29.6,34.9,""
2017,"Male","25 to 29","E92000001","England","C00-C97","All malignant cancers",1044,"Age-specific",53.9,50.6,57.2,""
2017,"Male","30 to 34","E92000001","England","C00-C97","All malignant cancers",1539,"Age-specific",82.1,78,86.3,""
2017,"Male","35 to 39","E92000001","England","C00-C97","All malignant cancers",2190,"Age-specific",120.8,115.8,126,""
2017,"Male","40 to 44","E92000001","England","C00-C97","All malignant cancers",3003,"Age-specific",175.5,169.3,181.9,""
2017,"Male","45 to 49","E92000001","England","C00-C97","All malignant cancers",5869,"Age-specific",308.3,300.4,316.3,""
2017,"Male","50 to 54","E92000001","England","C00-C97","All malignant cancers",10436,"Age-specific",541.3,531,551.8,""
2017,"Male","55 to 59","E92000001","England","C00-C97","All malignant cancers",15815,"Age-specific",919.8,905.5,934.2,""
2017,"Male","60 to 64","E92000001","England","C00-C97","All malignant cancers",22200,"Age-specific",1517.5,1497.6,1537.6,""
2017,"Male","65 to 69","E92000001","England","C00-C97","All malignant cancers",33309,"Age-specific",2380.7,2355.2,2406.4,""
2017,"Male","70 to 74","E92000001","England","C00-C97","All malignant cancers",40696,"Age-specific",3263.5,3231.9,3295.4,""
2017,"Male","75 to 79","E92000001","England","C00-C97","All malignant cancers",36391,"Age-specific",4347.7,4303.1,4392.6,""
2017,"Male","80 to 84","E92000001","England","C00-C97","All malignant cancers",30575,"Age-specific",5106.8,5049.7,5164.4,""
2017,"Male","85 to 89","E92000001","England","C00-C97","All malignant cancers",19346,"Age-specific",5786.8,5705.5,5868.9,""
2017,"Male","90 and over","E92000001","England","C00-C97","All malignant cancers",8933,"Age-specific",5825.7,5705.5,5947.8,""
2018,"Male","20 to 24","E92000001","England","C00-C97","All malignant cancers",591,"Age-specific",32.7,30.1,35.5,""
2018,"Male","25 to 29","E92000001","England","C00-C97","All malignant cancers",1041,"Age-specific",53.8,50.6,57.1,""
2018,"Male","30 to 34","E92000001","England","C00-C97","All malignant cancers",1553,"Age-specific",82.2,78.1,86.4,""
2018,"Male","35 to 39","E92000001","England","C00-C97","All malignant cancers",2249,"Age-specific",121.8,116.9,127,""
2018,"Male","40 to 44","E92000001","England","C00-C97","All malignant cancers",3011,"Age-specific",178.5,172.2,185,""
2018,"Male","45 to 49","E92000001","England","C00-C97","All malignant cancers",5876,"Age-specific",312.6,304.7,320.7,""
2018,"Male","50 to 54","E92000001","England","C00-C97","All malignant cancers",11000,"Age-specific",569.5,558.9,580.3,""
2018,"Male","55 to 59","E92000001","England","C00-C97","All malignant cancers",17634,"Age-specific",1000,985.3,1014.9,""
2018,"Male","60 to 64","E92000001","England","C00-C97","All malignant cancers",23471,"Age-specific",1571.9,1551.8,1592.1,""
2018,"Male","65 to 69","E92000001","England","C00-C97","All malignant cancers",33758,"Age-specific",2471,2444.8,2497.5,""
2018,"Male","70 to 74","E92000001","England","C00-C97","All malignant cancers",43986,"Age-specific",3371.3,3339.9,3403,""
2018,"Male","75 to 79","E92000001","England","C00-C97","All malignant cancers",37694,"Age-specific",4373.9,4329.9,4418.3,""
2018,"Male","80 to 84","E92000001","England","C00-C97","All malignant cancers",31271,"Age-specific",5069.3,5013.3,5125.8,""
2018,"Male","85 to 89","E92000001","England","C00-C97","All malignant cancers",19414,"Age-specific",5686.8,5607.1,5767.4,""
2018,"Male","90 and over","E92000001","England","C00-C97","All malignant cancers",8939,"Age-specific",5665.2,5548.4,5783.9,""
2019,"Male","20 to 24","E92000001","England","C00-C97","All malignant cancers",579,"Age-specific",32.3,29.7,35,""
2019,"Male","25 to 29","E92000001","England","C00-C97","All malignant cancers",1014,"Age-specific",52.5,49.3,55.8,""
2019,"Male","30 to 34","E92000001","England","C00-C97","All malignant cancers",1559,"Age-specific",82,78,86.2,""
2019,"Male","35 to 39","E92000001","England","C00-C97","All malignant cancers",2242,"Age-specific",121.2,116.3,126.4,""
2019,"Male","40 to 44","E92000001","England","C00-C97","All malignant cancers",3106,"Age-specific",182.7,176.3,189.2,""
2019,"Male","45 to 49","E92000001","England","C00-C97","All malignant cancers",5654,"Age-specific",307.4,299.4,315.5,""
2019,"Male","50 to 54","E92000001","England","C00-C97","All malignant cancers",10468,"Age-specific",543.2,532.9,553.8,""
2019,"Male","55 to 59","E92000001","England","C00-C97","All malignant cancers",17529,"Age-specific",968.7,954.4,983.1,""
2019,"Male","60 to 64","E92000001","England","C00-C97","All malignant cancers",23478,"Age-specific",1537.3,1517.7,1557.1,""
2019,"Male","65 to 69","E92000001","England","C00-C97","All malignant cancers",32570,"Age-specific",2407.6,2381.5,2433.9,""
2019,"Male","70 to 74","E92000001","England","C00-C97","All malignant cancers",44091,"Age-specific",3314.7,3283.9,3345.8,""
2019,"Male","75 to 79","E92000001","England","C00-C97","All malignant cancers",39167,"Age-specific",4348.5,4305.5,4391.7,""
2019,"Male","80 to 84","E92000001","England","C00-C97","All malignant cancers",32213,"Age-specific",5069.3,5014.1,5124.9,""
2019,"Male","85 to 89","E92000001","England","C00-C97","All malignant cancers",20172,"Age-specific",5749.5,5670.4,5829.4,""
2019,"Male","90 and over","E92000001","England","C00-C97","All malignant cancers",9608,"Age-specific",5779.8,5664.8,5896.6,""
2020,"Male","20 to 24","E92000001","England","C00-C97","All malignant cancers",534,"Age-specific",29.8,27.3,32.4,""
2020,"Male","25 to 29","E92000001","England","C00-C97","All malignant cancers",898,"Age-specific",46.7,43.7,49.8,""
2020,"Male","30 to 34","E92000001","England","C00-C97","All malignant cancers",1278,"Age-specific",66.7,63.1,70.4,""
2020,"Male","35 to 39","E92000001","England","C00-C97","All malignant cancers",1884,"Age-specific",101.7,97.1,106.4,""
2020,"Male","40 to 44","E92000001","England","C00-C97","All malignant cancers",2747,"Age-specific",158.8,152.9,164.8,""
2020,"Male","45 to 49","E92000001","England","C00-C97","All malignant cancers",4676,"Age-specific",259.3,251.9,266.9,""
2020,"Male","50 to 54","E92000001","England","C00-C97","All malignant cancers",8998,"Age-specific",470.8,461.1,480.6,""
2020,"Male","55 to 59","E92000001","England","C00-C97","All malignant cancers",14541,"Age-specific",784.9,772.2,797.8,""
2020,"Male","60 to 64","E92000001","England","C00-C97","All malignant cancers",20108,"Age-specific",1282,1264.3,1299.8,""
2020,"Male","65 to 69","E92000001","England","C00-C97","All malignant cancers",26819,"Age-specific",1990,1966.2,2013.9,""
2020,"Male","70 to 74","E92000001","England","C00-C97","All malignant cancers",36779,"Age-specific",2736.7,2708.8,2764.8,""
2020,"Male","75 to 79","E92000001","England","C00-C97","All malignant cancers",33660,"Age-specific",3603.6,3565.2,3642.3,""
2020,"Male","80 to 84","E92000001","England","C00-C97","All malignant cancers",27246,"Age-specific",4257.1,4206.7,4307.9,""
2020,"Male","85 to 89","E92000001","England","C00-C97","All malignant cancers",17207,"Age-specific",4831,4759,4903.7,""
2020,"Male","90 and over","E92000001","England","C00-C97","All malignant cancers",8300,"Age-specific",4895.4,4790.6,5001.8,""
2001,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",140446,"Non-standardised",555.5,552.6,558.4,""
2001,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",140446,"Age-standardised",595.3,592.2,598.5,""
2002,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",139378,"Non-standardised",549,546.1,551.9,""
2002,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",139378,"Age-standardised",587.6,584.5,590.7,""
2003,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",143929,"Non-standardised",564.5,561.6,567.4,""
2003,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",143929,"Age-standardised",603,599.9,606.2,""
2004,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",146819,"Non-standardised",573,570.1,576,""
2004,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",146819,"Age-standardised",611.9,608.8,615.1,""
2005,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",150421,"Non-standardised",582.6,579.6,585.5,""
2005,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",150421,"Age-standardised",622.9,619.7,626.1,""
2006,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",155660,"Non-standardised",599,596,602,""
2006,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",155660,"Age-standardised",639.3,636.1,642.5,""
2007,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",160760,"Non-standardised",614,611,617.1,""
2007,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",160760,"Age-standardised",653.2,650,656.4,""
2008,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",172251,"Non-standardised",652.9,649.9,656,""
2008,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",172251,"Age-standardised",693.2,689.9,696.5,""
2009,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",172972,"Non-standardised",651.2,648.1,654.3,""
2009,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",172972,"Age-standardised",687.5,684.3,690.8,""
2010,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",178201,"Non-standardised",665.8,662.7,668.9,""
2010,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",178201,"Age-standardised",701.1,697.8,704.4,""
2011,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",183839,"Non-standardised",681.5,678.4,684.7,""
2011,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",183839,"Age-standardised",715,711.7,718.3,""
2012,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",190433,"Non-standardised",701.1,698,704.3,""
2012,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",190433,"Age-standardised",730.1,726.8,733.4,""
2013,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",198143,"Non-standardised",725,721.8,728.2,""
2013,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",198143,"Age-standardised",749.8,746.5,753.1,""
2014,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",202109,"Non-standardised",733.8,730.6,737,""
2014,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",202109,"Age-standardised",753.3,750,756.6,""
2015,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",204794,"Non-standardised",737.8,734.6,741,""
2015,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",204794,"Age-standardised",754.7,751.4,758,""
2016,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",208328,"Non-standardised",744.9,741.7,748.1,""
2016,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",208328,"Age-standardised",758.2,754.9,761.5,""
2017,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",207807,"Non-standardised",738.5,735.3,741.7,""
2017,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",207807,"Age-standardised",745.8,742.6,749.1,""
2018,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",210979,"Non-standardised",745.3,742.1,748.5,""
2018,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",210979,"Age-standardised",748,744.8,751.2,""
2019,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",215223,"Non-standardised",756.3,753.1,759.5,""
2019,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",215223,"Age-standardised",751.7,748.5,754.9,""
2020,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",185663,"Non-standardised",649.9,647,652.9,""
2020,"Female","All ages","E92000001","England","C00-C97","All malignant cancers",185663,"Age-standardised",641.3,638.4,644.3,""
2001,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",145234,"Non-standardised",601,597.9,604.1,""
2001,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",145234,"Age-standardised",823.5,819.2,827.9,""
2002,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",145402,"Non-standardised",598.5,595.5,601.6,""
2002,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",145402,"Age-standardised",812,807.7,816.4,""
2003,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",147756,"Non-standardised",604.9,601.8,608,""
2003,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",147756,"Age-standardised",814.9,810.6,819.2,""
2004,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",154878,"Non-standardised",630.3,627.1,633.4,""
2004,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",154878,"Age-standardised",841,836.7,845.4,""
2005,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",157485,"Non-standardised",635.4,632.2,638.5,""
2005,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",157485,"Age-standardised",842.1,837.8,846.4,""
2006,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",164700,"Non-standardised",659.4,656.2,662.6,""
2006,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",164700,"Age-standardised",868.5,864.2,872.8,""
2007,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",170844,"Non-standardised",677.9,674.7,681.2,""
2007,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",170844,"Age-standardised",884.8,880.5,889.1,""
2008,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",184948,"Non-standardised",727.1,723.8,730.5,""
2008,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",184948,"Age-standardised",939.5,935.1,943.9,""
2009,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",188375,"Non-standardised",734.9,731.6,738.2,""
2009,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",188375,"Age-standardised",937,932.7,941.4,""
2010,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",195091,"Non-standardised",753.9,750.6,757.3,""
2010,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",195091,"Age-standardised",952.3,948,956.6,""
2011,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",200388,"Non-standardised",766.8,763.4,770.2,""
2011,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",200388,"Age-standardised",960.9,956.6,965.2,""
2012,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",210069,"Non-standardised",797.7,794.3,801.1,""
2012,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",210069,"Age-standardised",986.6,982.3,990.9,""
2013,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",220443,"Non-standardised",830.8,827.3,834.3,""
2013,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",220443,"Age-standardised",1015.3,1011,1019.7,""
2014,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",223221,"Non-standardised",833.7,830.3,837.2,""
2014,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",223221,"Age-standardised",1002.3,998.1,1006.5,""
2015,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",228562,"Non-standardised",845.6,842.1,849.1,""
2015,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",228562,"Age-standardised",1006.5,1002.3,1010.7,""
2016,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",233560,"Non-standardised",855.5,852,859,""
2016,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",233560,"Age-standardised",1009.1,1005,1013.3,""
2017,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",233091,"Non-standardised",848.2,844.7,851.6,""
2017,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",233091,"Age-standardised",986,981.9,990,""
2018,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",242595,"Non-standardised",876.8,873.3,880.3,""
2018,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",242595,"Age-standardised",1004.2,1000.2,1008.3,""
2019,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",244626,"Non-standardised",879.1,875.6,882.6,""
2019,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",244626,"Age-standardised",993,989.1,997,""
2020,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",206803,"Non-standardised",739,735.9,742.2,""
2020,"Male","All ages","E92000001","England","C00-C97","All malignant cancers",206803,"Age-standardised",828,824.4,831.6,""
