"Year","Gender","Age_at_Diagnosis","Geography_code","Geography_name","ICD10_code","Site_description","Count","Type_of_rate","Rate","LCI","UCI","Flag"
2004,"Female","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",2516,"Non-standardised",9.8,9.4,10.2,""
2004,"Female","All ages","E92000001","England","C80","Malignant neoplasm, without specification of site",2516,"Age-standardised",10.1,9.7,10.5,""
2004,"Female","All ages","E92000001","England","C81","Hodgkin lymphoma",566,"Non-standardised",2.2,2,2.4,""
2004,"Female","All ages","E92000001","England","C81","Hodgkin lymphoma",566,"Age-standardised",2.2,2,2.4,""
2004,"Female","All ages","E92000001","England","C82","Follicular lymphoma",745,"Non-standardised",2.9,2.7,3.1,""
2004,"Female","All ages","E92000001","England","C82","Follicular lymphoma",745,"Age-standardised",3.2,2.9,3.4,""
2004,"Female","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",4084,"Non-standardised",15.9,15.5,16.4,""
2004,"Female","All ages","E92000001","England","C82-C86","Non-Hodgkin lymphoma",4084,"Age-standardised",17.1,16.5,17.6,""
2004,"Female","All ages","E92000001","England","C83","Non-follicular lymphoma",1628,"Non-standardised",6.4,6,6.7,""
2004,"Female","All ages","E92000001","England","C83","Non-follicular lymphoma",1628,"Age-standardised",6.8,6.5,7.2,""
2004,"Female","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",224,"Non-standardised",0.9,0.8,1,""
2004,"Female","All ages","E92000001","England","C84","Mature T/NK-cell lymphomas",224,"Age-standardised",0.9,0.8,1.1,""
2004,"Female","All ages","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",1487,"Non-standardised",5.8,5.5,6.1,""
2004,"Female","All ages","E92000001","England","C85","Other and unspecified types of non-Hodgkin lymphoma",1487,"Age-standardised",6.1,5.8,6.5,""
2004,"Female","All ages","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",0,"Non-standardised",NA,NA,NA,"s"
2004,"Female","All ages","E92000001","England","C86","Other specified types of T/NK-cell lymphoma",0,"Age-standardised",NA,NA,NA,"s"
2004,"Female","All ages","E92000001","England","C88","Malignant immunoproliferative diseases",80,"Non-standardised",0.3,0.2,0.4,""
2004,"Female","All ages","E92000001","England","C88","Malignant immunoproliferative diseases",80,"Age-standardised",0.3,0.3,0.4,""
2004,"Female","All ages","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",1523,"Non-standardised",5.9,5.6,6.3,""
2004,"Female","All ages","E92000001","England","C90","Multiple myeloma and malignant plasma cell neoplasms",1523,"Age-standardised",6.4,6.1,6.7,""
2004,"Female","All ages","E92000001","England","C91","Lymphoid leukaemia",1290,"Non-standardised",5,4.8,5.3,""
2004,"Female","All ages","E92000001","England","C91","Lymphoid leukaemia",1290,"Age-standardised",5.2,5,5.5,""
2004,"Female","All ages","E92000001","England","C91-C95","Leukaemia",2737,"Non-standardised",10.7,10.3,11.1,""
2004,"Female","All ages","E92000001","England","C91-C95","Leukaemia",2737,"Age-standardised",11.2,10.7,11.6,""
2004,"Female","All ages","E92000001","England","C92","Myeloid leukaemia",1310,"Non-standardised",5.1,4.8,5.4,""
2004,"Female","All ages","E92000001","England","C92","Myeloid leukaemia",1310,"Age-standardised",5.4,5.1,5.7,""
2004,"Female","All ages","E92000001","England","C93","Monocytic leukaemia",24,"Non-standardised",0.1,0.1,0.1,""
2004,"Female","All ages","E92000001","England","C93","Monocytic leukaemia",24,"Age-standardised",0.1,0.1,0.1,""
2004,"Female","All ages","E92000001","England","C94","Other leukaemias of specified cell type",17,"Non-standardised",0.1,0,0.1,"u"
2004,"Female","All ages","E92000001","England","C94","Other leukaemias of specified cell type",17,"Age-standardised",0.1,0,0.1,"u"
2004,"Female","All ages","E92000001","England","C95","Leukaemia of unspecified cell type",96,"Non-standardised",0.4,0.3,0.5,""
2004,"Female","All ages","E92000001","England","C95","Leukaemia of unspecified cell type",96,"Age-standardised",0.4,0.3,0.5,""
2004,"Female","All ages","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",52,"Non-standardised",0.2,0.2,0.3,""
2004,"Female","All ages","E92000001","England","C96","Other and unspecified malignant neoplasms of lymphoid, haematopoietic and related tissue",52,"Age-standardised",0.2,0.2,0.3,""
2004,"Female","All ages","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Non-standardised",NA,NA,NA,"s"
2004,"Female","All ages","E92000001","England","C97","Malignant neoplasms of independent (primary) multiple sites",0,"Age-standardised",NA,NA,NA,"s"
2004,"Female","All ages","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach",109,"Non-standardised",0.4,0.3,0.5,""
2004,"Female","All ages","E92000001","England","D00","Carcinoma in situ of oral cavity, oesophagus and stomach",109,"Age-standardised",0.4,0.4,0.5,""
2004,"Female","All ages","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs",386,"Non-standardised",1.5,1.4,1.7,""
2004,"Female","All ages","E92000001","England","D01","Carcinoma in situ of other and unspecified digestive organs",386,"Age-standardised",1.6,1.5,1.8,""
2004,"Female","All ages","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system",47,"Non-standardised",0.2,0.1,0.2,""
2004,"Female","All ages","E92000001","England","D02","Carcinoma in situ of middle ear and respiratory system",47,"Age-standardised",0.2,0.1,0.3,""
2004,"Female","All ages","E92000001","England","D03","Melanoma in situ",1245,"Non-standardised",4.9,4.6,5.1,""
2004,"Female","All ages","E92000001","England","D03","Melanoma in situ",1245,"Age-standardised",5.2,4.9,5.5,""
2004,"Female","All ages","E92000001","England","D05","Carcinoma in situ of breast",3823,"Non-standardised",14.9,14.5,15.4,""
2004,"Female","All ages","E92000001","England","D05","Carcinoma in situ of breast",3823,"Age-standardised",16.6,16.1,17.1,""
2004,"Female","All ages","E92000001","England","D06","Carcinoma in situ of cervix uteri",19865,"Non-standardised",77.5,76.5,78.6,""
2004,"Female","All ages","E92000001","England","D06","Carcinoma in situ of cervix uteri",19865,"Age-standardised",74.2,73.2,75.2,""
2004,"Female","All ages","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs",579,"Non-standardised",2.3,2.1,2.5,""
2004,"Female","All ages","E92000001","England","D07","Carcinoma in situ of other and unspecified genital organs",579,"Age-standardised",2.4,2.2,2.6,""
2004,"Female","All ages","E92000001","England","D09","Carcinoma in situ of other and unspecified sites",623,"Non-standardised",2.4,2.2,2.6,""
2004,"Female","All ages","E92000001","England","D09","Carcinoma in situ of other and unspecified sites",623,"Age-standardised",2.6,2.4,2.8,""
2004,"Female","All ages","E92000001","England","D32","Benign neoplasm of meninges",978,"Non-standardised",3.8,3.6,4.1,""
2004,"Female","All ages","E92000001","England","D32","Benign neoplasm of meninges",978,"Age-standardised",4.1,3.8,4.3,""
2004,"Female","All ages","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system",293,"Non-standardised",1.1,1,1.3,""
2004,"Female","All ages","E92000001","England","D33","Benign neoplasm of brain and other parts of central nervous system",293,"Age-standardised",1.2,1.1,1.4,""
2004,"Female","All ages","E92000001","England","D352","Benign neoplasm: Pituitary gland",311,"Non-standardised",1.2,1.1,1.4,""
2004,"Female","All ages","E92000001","England","D352","Benign neoplasm: Pituitary gland",311,"Age-standardised",1.3,1.1,1.4,""
2004,"Female","All ages","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct",0,"Non-standardised",NA,NA,NA,"s"
2004,"Female","All ages","E92000001","England","D353","Benign neoplasm: Craniopharyngeal duct",0,"Age-standardised",NA,NA,NA,"s"
2004,"Female","All ages","E92000001","England","D354","Benign neoplasm: Pineal gland",1,"Non-standardised",NA,NA,NA,"s"
2004,"Female","All ages","E92000001","England","D354","Benign neoplasm: Pineal gland",1,"Age-standardised",NA,NA,NA,"s"
2004,"Female","All ages","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",350,"Non-standardised",1.4,1.2,1.5,""
2004,"Female","All ages","E92000001","England","D37","Neoplasm of uncertain or unknown behaviour of oral cavity and digestive organs",350,"Age-standardised",1.4,1.3,1.6,""
2004,"Female","All ages","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",53,"Non-standardised",0.2,0.2,0.3,""
2004,"Female","All ages","E92000001","England","D38","Neoplasm of uncertain or unknown behaviour of middle ear and respiratory and intrathoracic organs",53,"Age-standardised",0.2,0.2,0.3,""
2004,"Female","All ages","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs",240,"Non-standardised",0.9,0.8,1.1,""
2004,"Female","All ages","E92000001","England","D39","Neoplasm of uncertain or unknown behaviour of female genital organs",240,"Age-standardised",1,0.8,1.1,""
2004,"Female","All ages","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs",1033,"Non-standardised",4,3.8,4.3,""
2004,"Female","All ages","E92000001","England","D41","Neoplasm of uncertain or unknown behaviour of urinary organs",1033,"Age-standardised",4.4,4.1,4.7,""
2004,"Female","All ages","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges",38,"Non-standardised",0.1,0.1,0.2,""
2004,"Female","All ages","E92000001","England","D42","Neoplasm of uncertain or unknown behaviour of meninges",38,"Age-standardised",0.2,0.1,0.2,""
2004,"Female","All ages","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system",257,"Non-standardised",1,0.9,1.1,""
2004,"Female","All ages","E92000001","England","D43","Neoplasm of uncertain or unknown behaviour of brain and central nervous system",257,"Age-standardised",1,0.9,1.2,""
2004,"Female","All ages","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands",114,"Non-standardised",0.4,0.4,0.5,""
2004,"Female","All ages","E92000001","England","D44","Neoplasm of uncertain or unknown behaviour of endocrine glands",114,"Age-standardised",0.5,0.4,0.6,""
2004,"Female","All ages","E92000001","England","D45","Polycythaemia vera",293,"Non-standardised",1.1,1,1.3,""
2004,"Female","All ages","E92000001","England","D45","Polycythaemia vera",293,"Age-standardised",1.2,1.1,1.4,""
2004,"Female","All ages","E92000001","England","D46","Myelodysplastic syndromes",1064,"Non-standardised",4.2,3.9,4.4,""
2004,"Female","All ages","E92000001","England","D46","Myelodysplastic syndromes",1064,"Age-standardised",4.2,4,4.5,""
2004,"Female","All ages","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",1087,"Non-standardised",4.2,4,4.5,""
2004,"Female","All ages","E92000001","England","D47","Other neoplasms of uncertain or unknown behaviour of lymphoid, haematopoietic and related tissue",1087,"Age-standardised",4.5,4.2,4.7,""
2004,"Female","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",361,"Non-standardised",1.4,1.3,1.6,""
2004,"Female","All ages","E92000001","England","D48","Neoplasm of uncertain or unknown behaviour of other and unspecified sites",361,"Age-standardised",1.4,1.3,1.6,""
2005,"Female","All ages","E92000001","England","C00","Malignant neoplasm of lip",84,"Non-standardised",0.3,0.3,0.4,""
2005,"Female","All ages","E92000001","England","C00","Malignant neoplasm of lip",84,"Age-standardised",0.3,0.3,0.4,""
2005,"Female","All ages","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",1663,"Non-standardised",6.4,6.1,6.8,""
2005,"Female","All ages","E92000001","England","C00-C14","Malignant neoplasm of lip, oral cavity and pharynx",1663,"Age-standardised",6.9,6.6,7.3,""
2005,"Female","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",85,"Non-standardised",0.3,0.3,0.4,""
2005,"Female","All ages","E92000001","England","C01","Malignant neoplasm of base of tongue",85,"Age-standardised",0.4,0.3,0.4,""
2005,"Female","All ages","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",349,"Non-standardised",1.4,1.2,1.5,""
2005,"Female","All ages","E92000001","England","C02","Malignant neoplasm of other and unspecified parts of tongue",349,"Age-standardised",1.5,1.3,1.6,""
2005,"Female","All ages","E92000001","England","C03","Malignant neoplasm of gum",106,"Non-standardised",0.4,0.3,0.5,""
2005,"Female","All ages","E92000001","England","C03","Malignant neoplasm of gum",106,"Age-standardised",0.4,0.4,0.5,""
2005,"Female","All ages","E92000001","England","C04","Malignant neoplasm of floor of mouth",109,"Non-standardised",0.4,0.3,0.5,""
2005,"Female","All ages","E92000001","England","C04","Malignant neoplasm of floor of mouth",109,"Age-standardised",0.5,0.4,0.6,""
2005,"Female","All ages","E92000001","England","C05","Malignant neoplasm of palate",131,"Non-standardised",0.5,0.4,0.6,""
2005,"Female","All ages","E92000001","England","C05","Malignant neoplasm of palate",131,"Age-standardised",0.5,0.5,0.6,""
2005,"Female","All ages","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",163,"Non-standardised",0.6,0.5,0.7,""
2005,"Female","All ages","E92000001","England","C06","Malignant neoplasm of other and unspecified parts of mouth",163,"Age-standardised",0.7,0.6,0.8,""
2005,"Female","All ages","E92000001","England","C07","Malignant neoplasm of parotid gland",149,"Non-standardised",0.6,0.5,0.7,""
2005,"Female","All ages","E92000001","England","C07","Malignant neoplasm of parotid gland",149,"Age-standardised",0.6,0.5,0.7,""
2005,"Female","All ages","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",61,"Non-standardised",0.2,0.2,0.3,""
2005,"Female","All ages","E92000001","England","C08","Malignant neoplasm of other and unspecified major salivary glands",61,"Age-standardised",0.2,0.2,0.3,""
2005,"Female","All ages","E92000001","England","C09","Malignant neoplasm of tonsil",165,"Non-standardised",0.6,0.5,0.7,""
2005,"Female","All ages","E92000001","England","C09","Malignant neoplasm of tonsil",165,"Age-standardised",0.7,0.6,0.8,""
2005,"Female","All ages","E92000001","England","C10","Malignant neoplasm of oropharynx",38,"Non-standardised",0.1,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C10","Malignant neoplasm of oropharynx",38,"Age-standardised",0.2,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C11","Malignant neoplasm of nasopharynx",64,"Non-standardised",0.2,0.2,0.3,""
2005,"Female","All ages","E92000001","England","C11","Malignant neoplasm of nasopharynx",64,"Age-standardised",0.3,0.2,0.3,""
2005,"Female","All ages","E92000001","England","C12","Malignant neoplasm of piriform sinus",37,"Non-standardised",0.1,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C12","Malignant neoplasm of piriform sinus",37,"Age-standardised",0.2,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C13","Malignant neoplasm of hypopharynx",47,"Non-standardised",0.2,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C13","Malignant neoplasm of hypopharynx",47,"Age-standardised",0.2,0.1,0.3,""
2005,"Female","All ages","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",75,"Non-standardised",0.3,0.2,0.4,""
2005,"Female","All ages","E92000001","England","C14","Malignant neoplasm of other and ill-defined sites in the lip, oral cavity and pharynx",75,"Age-standardised",0.3,0.2,0.4,""
2005,"Female","All ages","E92000001","England","C15","Malignant neoplasm of oesophagus",2287,"Non-standardised",8.9,8.5,9.2,""
2005,"Female","All ages","E92000001","England","C15","Malignant neoplasm of oesophagus",2287,"Age-standardised",9.3,8.9,9.7,""
2005,"Female","All ages","E92000001","England","C16","Malignant neoplasm of stomach",2254,"Non-standardised",8.7,8.4,9.1,""
2005,"Female","All ages","E92000001","England","C16","Malignant neoplasm of stomach",2254,"Age-standardised",9.1,8.7,9.5,""
2005,"Female","All ages","E92000001","England","C17","Malignant neoplasm of small intestine",336,"Non-standardised",1.3,1.2,1.4,""
2005,"Female","All ages","E92000001","England","C17","Malignant neoplasm of small intestine",336,"Age-standardised",1.4,1.2,1.5,""
2005,"Female","All ages","E92000001","England","C18","Malignant neoplasm of colon",9198,"Non-standardised",35.6,34.9,36.4,""
2005,"Female","All ages","E92000001","England","C18","Malignant neoplasm of colon",9198,"Age-standardised",37.8,37.1,38.6,""
2005,"Female","All ages","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",13581,"Non-standardised",52.6,51.7,53.5,""
2005,"Female","All ages","E92000001","England","C18-C20","Malignant neoplasm of colon and rectum",13581,"Age-standardised",56.1,55.1,57,""
2005,"Female","All ages","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",1058,"Non-standardised",4.1,3.9,4.4,""
2005,"Female","All ages","E92000001","England","C19","Malignant neoplasm of rectosigmoid junction",1058,"Age-standardised",4.4,4.2,4.7,""
2005,"Female","All ages","E92000001","England","C20","Malignant neoplasm of rectum",3325,"Non-standardised",12.9,12.4,13.3,""
2005,"Female","All ages","E92000001","England","C20","Malignant neoplasm of rectum",3325,"Age-standardised",13.8,13.3,14.3,""
2005,"Female","All ages","E92000001","England","C21","Malignant neoplasm of anus and anal canal",444,"Non-standardised",1.7,1.6,1.9,""
2005,"Female","All ages","E92000001","England","C21","Malignant neoplasm of anus and anal canal",444,"Age-standardised",1.8,1.7,2,""
2005,"Female","All ages","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts",974,"Non-standardised",3.8,3.5,4,""
2005,"Female","All ages","E92000001","England","C22","Malignant neoplasm of liver and intrahepatic bile ducts",974,"Age-standardised",4,3.7,4.3,""
2005,"Female","All ages","E92000001","England","C23","Malignant neoplasm of gallbladder",353,"Non-standardised",1.4,1.2,1.5,""
2005,"Female","All ages","E92000001","England","C23","Malignant neoplasm of gallbladder",353,"Age-standardised",1.5,1.3,1.6,""
2005,"Female","All ages","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract",315,"Non-standardised",1.2,1.1,1.4,""
2005,"Female","All ages","E92000001","England","C24","Malignant neoplasm of other and unspecified parts of biliary tract",315,"Age-standardised",1.3,1.1,1.4,""
2005,"Female","All ages","E92000001","England","C25","Malignant neoplasm of pancreas",3342,"Non-standardised",12.9,12.5,13.4,""
2005,"Female","All ages","E92000001","England","C25","Malignant neoplasm of pancreas",3342,"Age-standardised",13.8,13.3,14.3,""
2005,"Female","All ages","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs",295,"Non-standardised",1.1,1,1.3,""
2005,"Female","All ages","E92000001","England","C26","Malignant neoplasm of other and ill-defined digestive organs",295,"Age-standardised",1.2,1,1.3,""
2005,"Female","All ages","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear",86,"Non-standardised",0.3,0.3,0.4,""
2005,"Female","All ages","E92000001","England","C30","Malignant neoplasm of nasal cavity and middle ear",86,"Age-standardised",0.4,0.3,0.5,""
2005,"Female","All ages","E92000001","England","C31","Malignant neoplasm of accessory sinuses",46,"Non-standardised",0.2,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C31","Malignant neoplasm of accessory sinuses",46,"Age-standardised",0.2,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C32","Malignant neoplasm of larynx",302,"Non-standardised",1.2,1,1.3,""
2005,"Female","All ages","E92000001","England","C32","Malignant neoplasm of larynx",302,"Age-standardised",1.3,1.1,1.4,""
2005,"Female","All ages","E92000001","England","C33","Malignant neoplasm of trachea",22,"Non-standardised",0.1,0.1,0.1,""
2005,"Female","All ages","E92000001","England","C33","Malignant neoplasm of trachea",22,"Age-standardised",0.1,0.1,0.1,""
2005,"Female","All ages","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",13271,"Non-standardised",51.4,50.5,52.3,""
2005,"Female","All ages","E92000001","England","C33-C34","Malignant neoplasm of trachea, bronchus and lung",13271,"Age-standardised",55.9,55,56.9,""
2005,"Female","All ages","E92000001","England","C34","Malignant neoplasm of bronchus and lung",13249,"Non-standardised",51.3,50.4,52.2,""
2005,"Female","All ages","E92000001","England","C34","Malignant neoplasm of bronchus and lung",13249,"Age-standardised",55.8,54.9,56.8,""
2005,"Female","All ages","E92000001","England","C37","Malignant neoplasm of thymus",51,"Non-standardised",0.2,0.1,0.3,""
2005,"Female","All ages","E92000001","England","C37","Malignant neoplasm of thymus",51,"Age-standardised",0.2,0.2,0.3,""
2005,"Female","All ages","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",65,"Non-standardised",0.3,0.2,0.3,""
2005,"Female","All ages","E92000001","England","C38","Malignant neoplasm of heart, mediastinum and pleura",65,"Age-standardised",0.3,0.2,0.3,""
2005,"Female","All ages","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",2,"Non-standardised",NA,NA,NA,"s"
2005,"Female","All ages","E92000001","England","C39","Malignant neoplasm of other and ill-defined sites in the respiratory system and intrathoracic organs",2,"Age-standardised",NA,NA,NA,"s"
2005,"Female","All ages","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",95,"Non-standardised",0.4,0.3,0.4,""
2005,"Female","All ages","E92000001","England","C40","Malignant neoplasm of bone and articular cartilage of limbs",95,"Age-standardised",0.4,0.3,0.4,""
2005,"Female","All ages","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",77,"Non-standardised",0.3,0.2,0.4,""
2005,"Female","All ages","E92000001","England","C41","Malignant neoplasm of bone and articular cartilage of other and unspecified sites",77,"Age-standardised",0.3,0.2,0.4,""
2005,"Female","All ages","E92000001","England","C43","Malignant melanoma of skin",4523,"Non-standardised",17.5,17,18,""
2005,"Female","All ages","E92000001","England","C43","Malignant melanoma of skin",4523,"Age-standardised",18.4,17.9,18.9,""
2005,"Female","All ages","E92000001","England","C44","Other malignant neoplasms of skin",28485,"Non-standardised",110.3,109,111.6,""
2005,"Female","All ages","E92000001","England","C44","Other malignant neoplasms of skin",28485,"Age-standardised",116.8,115.4,118.2,""
2005,"Female","All ages","E92000001","England","C45","Mesothelioma",300,"Non-standardised",1.2,1,1.3,""
2005,"Female","All ages","E92000001","England","C45","Mesothelioma",300,"Age-standardised",1.3,1.1,1.4,""
2005,"Female","All ages","E92000001","England","C46","Kaposi sarcoma",17,"Non-standardised",0.1,0,0.1,"u"
2005,"Female","All ages","E92000001","England","C46","Kaposi sarcoma",17,"Age-standardised",0.1,0,0.1,"u"
2005,"Female","All ages","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",44,"Non-standardised",0.2,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C47","Malignant neoplasm of peripheral nerves and autonomic nervous system",44,"Age-standardised",0.2,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",351,"Non-standardised",1.4,1.2,1.5,""
2005,"Female","All ages","E92000001","England","C48","Malignant neoplasm of retroperitoneum and peritoneum",351,"Age-standardised",1.5,1.3,1.7,""
2005,"Female","All ages","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",538,"Non-standardised",2.1,1.9,2.3,""
2005,"Female","All ages","E92000001","England","C49","Malignant neoplasm of other connective and soft tissue",538,"Age-standardised",2.2,2,2.4,""
2005,"Female","All ages","E92000001","England","C50","Malignant neoplasm of breast",38868,"Non-standardised",150.5,149,152,""
2005,"Female","All ages","E92000001","England","C50","Malignant neoplasm of breast",38868,"Age-standardised",162.8,161.2,164.5,""
2005,"Female","All ages","E92000001","England","C51","Malignant neoplasm of vulva",858,"Non-standardised",3.3,3.1,3.6,""
2005,"Female","All ages","E92000001","England","C51","Malignant neoplasm of vulva",858,"Age-standardised",3.5,3.3,3.7,""
2005,"Female","All ages","E92000001","England","C52","Malignant neoplasm of vagina",217,"Non-standardised",0.8,0.7,1,""
2005,"Female","All ages","E92000001","England","C52","Malignant neoplasm of vagina",217,"Age-standardised",0.9,0.8,1,""
2005,"Female","All ages","E92000001","England","C53","Malignant neoplasm of cervix uteri",2299,"Non-standardised",8.9,8.5,9.3,""
2005,"Female","All ages","E92000001","England","C53","Malignant neoplasm of cervix uteri",2299,"Age-standardised",9.1,8.7,9.4,""
2005,"Female","All ages","E92000001","England","C54","Malignant neoplasm of corpus uteri",5544,"Non-standardised",21.5,20.9,22,""
2005,"Female","All ages","E92000001","England","C54","Malignant neoplasm of corpus uteri",5544,"Age-standardised",23.8,23.2,24.5,""
2005,"Female","All ages","E92000001","England","C54-C55","Malignant neoplasm of corpus uteri and uterus, part unspecified",5831,"Non-standardised",22.6,22,23.2,""
2005,"Female","All ages","E92000001","England","C54-C55","Malignant neoplasm of corpus uteri and uterus, part unspecified",5831,"Age-standardised",25,24.4,25.7,""
2005,"Female","All ages","E92000001","England","C55","Malignant neoplasm of uterus, part unspecified",287,"Non-standardised",1.1,1,1.2,""
2005,"Female","All ages","E92000001","England","C55","Malignant neoplasm of uterus, part unspecified",287,"Age-standardised",1.2,1,1.3,""
2005,"Female","All ages","E92000001","England","C56","Malignant neoplasm of ovary",5694,"Non-standardised",22.1,21.5,22.6,""
2005,"Female","All ages","E92000001","England","C56","Malignant neoplasm of ovary",5694,"Age-standardised",23.9,23.3,24.5,""
2005,"Female","All ages","E92000001","England","C56-C57","Malignant neoplasm of ovary and other unspecified female genital organs",5835,"Non-standardised",22.6,22,23.2,""
2005,"Female","All ages","E92000001","England","C56-C57","Malignant neoplasm of ovary and other unspecified female genital organs",5835,"Age-standardised",24.5,23.8,25.1,""
2005,"Female","All ages","E92000001","England","C57","Malignant neoplasm of other and unspecified female genital organs",141,"Non-standardised",0.5,0.5,0.6,""
2005,"Female","All ages","E92000001","England","C57","Malignant neoplasm of other and unspecified female genital organs",141,"Age-standardised",0.6,0.5,0.7,""
2005,"Female","All ages","E92000001","England","C58","Malignant neoplasm of placenta",10,"Non-standardised",0,0,0.1,"u"
2005,"Female","All ages","E92000001","England","C58","Malignant neoplasm of placenta",10,"Age-standardised",0,0,0.1,"u"
2005,"Female","All ages","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",2037,"Non-standardised",7.9,7.6,8.2,""
2005,"Female","All ages","E92000001","England","C64","Malignant neoplasm of kidney, except renal pelvis",2037,"Age-standardised",8.5,8.1,8.9,""
2005,"Female","All ages","E92000001","England","C65","Malignant neoplasm of renal pelvis",160,"Non-standardised",0.6,0.5,0.7,""
2005,"Female","All ages","E92000001","England","C65","Malignant neoplasm of renal pelvis",160,"Age-standardised",0.7,0.6,0.8,""
2005,"Female","All ages","E92000001","England","C66","Malignant neoplasm of ureter",116,"Non-standardised",0.4,0.4,0.5,""
2005,"Female","All ages","E92000001","England","C66","Malignant neoplasm of ureter",116,"Age-standardised",0.5,0.4,0.6,""
2005,"Female","All ages","E92000001","England","C67","Malignant neoplasm of bladder",2427,"Non-standardised",9.4,9,9.8,""
2005,"Female","All ages","E92000001","England","C67","Malignant neoplasm of bladder",2427,"Age-standardised",9.9,9.5,10.3,""
2005,"Female","All ages","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",42,"Non-standardised",0.2,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C68","Malignant neoplasm of other and unspecified urinary organs",42,"Age-standardised",0.2,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C69","Malignant neoplasm of eye and adnexa",182,"Non-standardised",0.7,0.6,0.8,""
2005,"Female","All ages","E92000001","England","C69","Malignant neoplasm of eye and adnexa",182,"Age-standardised",0.7,0.6,0.8,""
2005,"Female","All ages","E92000001","England","C70","Malignant neoplasm of meninges",31,"Non-standardised",0.1,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C70","Malignant neoplasm of meninges",31,"Age-standardised",0.1,0.1,0.2,""
2005,"Female","All ages","E92000001","England","C71","Malignant neoplasm of brain",1490,"Non-standardised",5.8,5.5,6.1,""
2005,"Female","All ages","E92000001","England","C71","Malignant neoplasm of brain",1490,"Age-standardised",6.1,5.8,6.5,""
2005,"Female","All ages","E92000001","England","C72","Malignant neoplasm of spinal cord, cranial nerves and other parts of central nervous system",68,"Non-standardised",0.3,0.2,0.3,""
